User_ID,Product_ID,Category,Final_Price(Rs.),Purchase_Date
,,Fashion accessories,306.81,2019-02-25
,,Food and beverages,551.124,
,,Home and lifestyle,96.642,2019-01-22
,,Health and beauty,79.674,
,,Sports and travel,84.756,2019-02-13
,,Electronic accessories,118.251,2019-01-28
,,Food and beverages,74.76,
,,Home and lifestyle,163.002,2019-03-19
,,Fashion accessories,308.91,
,,Sports and travel,575.9775,
,,Sports and travel,270.585,2019-01-26
,,Electronic accessories,416.178,2019-01-23
,,Fashion accessories,180.4005,
,,Fashion accessories,513.2295,2019-02-22
,,Health and beauty,550.368,
,,Electronic accessories,139.923,
,,Electronic accessories,142.002,2019-03-25
,,Home and lifestyle,118.062,2019-01-20
,,Fashion accessories,151.284,
,,Food and beverages,1034.46,2019-01-30
,,Food and beverages,262.458,
,,Home and lifestyle,228.123,2019-03-29
,,Electronic accessories,203.931,2019-03-14
,,Food and beverages,936.6,
,,Electronic accessories,356.328,2019-01-30
,,Electronic accessories,469.413,2019-03-20
,,Fashion accessories,208.425,2019-03-20
,,Food and beverages,852.705,2019-01-17
,,Sports and travel,517.965,
,,Fashion accessories,621.243,
,,Fashion accessories,586.971,
,,Sports and travel,543.753,
,,Home and lifestyle,430.71,2019-02-25
,,Sports and travel,280.035,2019-01-29
,,Food and beverages,74.4555,
,,Food and beverages,152.019,2019-01-13
,,Sports and travel,451.0275,2019-03-22
,,Fashion accessories,597.6285,
,,Food and beverages,253.26,2019-02-20
,,Food and beverages,133.434,2019-01-14
,,Health and beauty,269.934,2019-03-26
,,Health and beauty,145.971,
,,Food and beverages,85.743,
,,Health and beauty,326.256,
,,Fashion accessories,195.258,2019-02-13
,,Fashion accessories,75.936,2019-01-14
,,Sports and travel,198.639,2019-01-19
,,Health and beauty,217.182,
,,Food and beverages,164.871,2019-03-27
,,Sports and travel,226.065,
,,Fashion accessories,625.905,2019-03-14
,,Health and beauty,76.755,
,,Health and beauty,293.139,
,,Home and lifestyle,178.164,2019-01-27
,,Sports and travel,47.859,
,,Sports and travel,236.88,
,,Sports and travel,304.92,2019-03-15
,,Health and beauty,46.683,
,,Food and beverages,164.43,2019-02-15
,,Sports and travel,440.937,2019-02-17
,,Fashion accessories,193.4625,2019-01-26
,,Home and lifestyle,147.672,2019-03-24
,,Electronic accessories,87.234,2019-01-23
,,Fashion accessories,68.2395,2019-01-26
,,Food and beverages,814.38,2019-03-14
,,Sports and travel,343.413,2019-03-17
,,Fashion accessories,381.3915,
,,Home and lifestyle,133.35,
,,Fashion accessories,394.3275,
,,Food and beverages,209.118,2019-03-28
,,Fashion accessories,32.1405,2019-01-23
,,Food and beverages,121.569,2019-01-17
,,Electronic accessories,30.408,
,,Food and beverages,935.2665,
,,Fashion accessories,293.643,2019-01-24
,,Sports and travel,84.9765,2019-01-19
,,Food and beverages,708.225,
,,Sports and travel,365.904,2019-03-20
,,Sports and travel,457.38,2019-01-13
,,Electronic accessories,461.5275,2019-03-14
,,Food and beverages,620.739,2019-01-23
,,Fashion accessories,273.798,
,,Food and beverages,225.792,2019-03-28
,,Food and beverages,96.1905,2019-03-20
,,Home and lifestyle,695.2365,2019-01-17
,,Fashion accessories,874.125,
,,Fashion accessories,95.9175,2019-02-16
,,Food and beverages,165.648,2019-01-26
,,Sports and travel,127.827,
,,Health and beauty,867.09,2019-03-14
,,Home and lifestyle,167.895,2019-01-25
,,Fashion accessories,12.6945,2019-01-26
,,Sports and travel,673.995,2019-01-19
,,Electronic accessories,246.6765,
,,Food and beverages,175.917,2019-01-15
,,Home and lifestyle,314.055,2019-03-18
,,Food and beverages,251.7165,2019-03-20
,,Health and beauty,697.935,2019-01-15
,,Health and beauty,212.7825,
,,Electronic accessories,48.51,2019-03-19
,,Food and beverages,92.5575,
,,Fashion accessories,165.123,2019-02-27
,,Food and beverages,311.1885,2019-02-23
,,Electronic accessories,743.82,2019-03-19
,,Electronic accessories,116.907,2019-03-27
,,Food and beverages,609.168,2019-03-30
,,Electronic accessories,63.2625,2019-02-16
,,Home and lifestyle,182.952,2019-01-18
,,Health and beauty,442.323,2019-03-30
,,Fashion accessories,35.3115,2019-03-20
,,Sports and travel,32.529,2019-01-16
,,Electronic accessories,259.77,2019-02-24
,,Electronic accessories,397.215,2019-01-15
,,Health and beauty,351.603,2019-01-22
,,Home and lifestyle,764.19,
,,Sports and travel,352.674,
,,Fashion accessories,252.756,2019-02-16
,,Electronic accessories,49.4235,2019-03-14
,,Electronic accessories,104.6745,2019-02-27
,,Fashion accessories,277.6725,2019-01-18
,,Sports and travel,146.6325,2019-01-29
,,Fashion accessories,58.2225,2019-02-26
,,Sports and travel,135.3555,
,,Sports and travel,125.979,2019-01-16
,,Fashion accessories,370.125,2019-03-24
,,Food and beverages,914.55,
,,Sports and travel,207.48,2019-02-21
,,Fashion accessories,204.246,
,,Food and beverages,181.881,2019-02-20
,,Health and beauty,75.474,2019-02-23
,,Health and beauty,300.573,2019-02-16
,,Sports and travel,85.302,2019-01-17
,,Fashion accessories,588.42,2019-01-14
,,Food and beverages,196.14,2019-03-30
,,Health and beauty,231.2415,
,,Health and beauty,282.576,2019-02-15
,,Electronic accessories,477.54,
,,Fashion accessories,175.917,2019-02-24
,,Sports and travel,470.988,2019-02-19
,,Food and beverages,308.574,2019-02-23
,,Health and beauty,618.975,
,,Food and beverages,305.55,
,,Electronic accessories,41.454,
,,Sports and travel,36.5505,2019-01-14
,,Fashion accessories,310.716,
,,Fashion accessories,45.108,2019-02-27
,,Sports and travel,145.404,2019-01-24
,,Home and lifestyle,103.11,
,,Sports and travel,136.143,
,,Home and lifestyle,667.38,2019-01-16
,,Sports and travel,153.048,2019-03-13
,,Food and beverages,211.365,2019-02-15
,,Sports and travel,663.2955,2019-01-25
,,Food and beverages,404.544,
,,Health and beauty,510.615,
,,Fashion accessories,539.343,
,,Food and beverages,497.07,2019-01-16
,,Home and lifestyle,458.6925,2019-01-29
,,Sports and travel,113.568,
,,Home and lifestyle,261.198,
,,Electronic accessories,657.531,2019-02-19
,,Home and lifestyle,1023.75,
,,Fashion accessories,507.444,
,,Food and beverages,101.808,2019-03-27
,,Fashion accessories,207.585,2019-02-27
,,Health and beauty,760.4415,
,,Home and lifestyle,835.2855,
,,Health and beauty,527.5095,2019-03-29
,,Electronic accessories,180.6,2019-01-31
,,Food and beverages,72.429,2019-01-21
,,Fashion accessories,131.208,2019-01-20
,,Sports and travel,80.955,2019-01-17
,,Food and beverages,507.906,2019-02-28
,,Home and lifestyle,317.226,2019-03-19
,,Electronic accessories,733.6035,2019-02-19
,,Health and beauty,130.8825,
,,Fashion accessories,829.08,2019-01-31
,,Health and beauty,187.32,
,,Fashion accessories,525.231,2019-03-28
,,Electronic accessories,37.611,2019-01-19
,,Fashion accessories,142.947,2019-02-17
,,Fashion accessories,110.124,2019-01-18
,,Fashion accessories,187.866,
,,Sports and travel,856.4535,2019-01-18
,,Home and lifestyle,138.978,2019-03-18
,,Food and beverages,270.2595,
,,Food and beverages,98.028,
,,Health and beauty,239.4,
,,Home and lifestyle,175.0455,
,,Sports and travel,732.27,
,,Fashion accessories,408.492,2019-03-16
,,Home and lifestyle,383.523,
,,Fashion accessories,93.744,
,,Health and beauty,176.4,2019-02-28
,,Fashion accessories,20.685,
,,Electronic accessories,557.718,2019-01-24
,,Food and beverages,56.406,
,,Health and beauty,860.475,
,,Home and lifestyle,596.82,2019-03-23
,,Electronic accessories,616.98,2019-01-29
,,Electronic accessories,769.104,
,,Home and lifestyle,887.922,2019-03-20
,,Home and lifestyle,408.7335,2019-03-23
,,Food and beverages,89.0715,2019-01-14
,,Sports and travel,150.423,
,,Home and lifestyle,79.149,2019-02-20
,,Sports and travel,266.028,
,,Food and beverages,40.341,
,,Fashion accessories,684.915,
,,Home and lifestyle,55.2825,2019-01-30
,,Home and lifestyle,116.1405,2019-03-26
,,Health and beauty,597.0405,2019-01-15
,,Fashion accessories,93.744,2019-03-14
,,Food and beverages,143.22,
,,Electronic accessories,182.91,2019-02-22
,,Home and lifestyle,384.72,2019-01-24
,,Fashion accessories,267.3405,2019-01-25
,,Fashion accessories,817.236,
,,Electronic accessories,300.216,2019-02-17
,,Home and lifestyle,608.076,
,,Food and beverages,197.925,2019-02-27
,,Food and beverages,232.638,2019-03-25
,,Food and beverages,810.6,
,,Electronic accessories,757.365,2019-01-31
,,Fashion accessories,536.592,2019-01-20
,,Health and beauty,56.1225,2019-03-26
,,Health and beauty,233.1,2019-01-20
,,Home and lifestyle,801.864,
,,Fashion accessories,239.589,
,,Sports and travel,86.247,2019-02-13
,,Electronic accessories,401.688,2019-03-16
,,Home and lifestyle,72.009,2019-01-15
,,Sports and travel,401.268,2019-02-26
,,Health and beauty,631.1445,2019-02-27
,,Sports and travel,499.7265,2019-02-17
,,Food and beverages,55.041,
,,Food and beverages,137.865,2019-01-17
,,Food and beverages,151.515,2019-01-22
,,Health and beauty,480.0285,
,,Sports and travel,98.049,
,,Sports and travel,132.5625,2019-03-20
,,Electronic accessories,830.3715,2019-01-31
,,Health and beauty,183.12,2019-02-19
,,Sports and travel,397.992,
,,Fashion accessories,32.151,
,,Home and lifestyle,369.684,
,,Health and beauty,53.34,2019-02-24
,,Electronic accessories,548.163,
,,Electronic accessories,603.876,2019-02-19
,,Health and beauty,57.6975,2019-01-23
,,Health and beauty,190.4805,2019-01-14
,,Sports and travel,432.9885,2019-01-17
,,Fashion accessories,48.7305,
,,Health and beauty,287.91,2019-02-15
,,Home and lifestyle,1022.385,2019-01-15
,,Electronic accessories,680.61,2019-02-27
,,Electronic accessories,97.881,2019-02-26
,,Fashion accessories,57.078,2019-03-15
,,Home and lifestyle,63.9135,2019-01-24
,,Sports and travel,257.145,2019-02-22
,,Health and beauty,97.419,2019-03-15
,,Home and lifestyle,455.1225,
,,Sports and travel,144.963,
,,Electronic accessories,253.68,
,,Fashion accessories,495.3165,2019-03-23
,,Fashion accessories,462.672,
,,Electronic accessories,714.3255,2019-02-23
,,Home and lifestyle,325.374,2019-03-17
,,Sports and travel,195.678,2019-01-16
,,Electronic accessories,210.966,
,,Health and beauty,18.6375,2019-01-14
,,Fashion accessories,652.89,2019-01-31
,,Health and beauty,90.3,2019-03-15
,,Electronic accessories,422.73,2019-02-24
,,Sports and travel,341.0925,
,,Electronic accessories,99.9075,2019-03-22
,,Electronic accessories,408.408,2019-01-24
,,Food and beverages,446.964,2019-03-14
,,Fashion accessories,333.984,2019-01-23
,,Food and beverages,284.592,2019-01-19
,,Health and beauty,403.872,2019-01-27
,,Food and beverages,247.59,
,,Electronic accessories,222.138,2019-03-25
,,Home and lifestyle,100.128,2019-02-24
,,Sports and travel,10.6785,
,,Health and beauty,216.4365,
,,Sports and travel,441.588,2019-02-14
,,Sports and travel,92.442,2019-01-29
,,Health and beauty,681.4395,2019-01-28
,,Fashion accessories,130.032,2019-03-26
,,Electronic accessories,681.975,2019-03-24
,,Electronic accessories,779.31,
,,Electronic accessories,88.704,2019-01-24
,,Health and beauty,262.794,2019-02-25
,,Sports and travel,99.54,
,,Health and beauty,95.865,2019-02-14
,,Home and lifestyle,299.3655,
,,Fashion accessories,54.999,2019-03-26
,,Fashion accessories,202.335,
,,Sports and travel,281.169,
,,Electronic accessories,586.635,2019-01-15
,,Sports and travel,184.086,
,,Fashion accessories,163.611,2019-02-15
,,Electronic accessories,63.315,2019-02-28
,,Sports and travel,82.887,
,,Food and beverages,31.227,2019-02-13
,,Fashion accessories,22.386,2019-01-26
,,Electronic accessories,295.407,2019-01-30
,,Electronic accessories,76.923,2019-01-27
,,Sports and travel,23.499,2019-01-30
,,Food and beverages,688.716,
,,Fashion accessories,624.33,2019-01-19
,,Fashion accessories,77.805,2019-01-25
,,Fashion accessories,206.808,2019-02-19
,,Health and beauty,390.9465,2019-01-14
,,Electronic accessories,554.295,2019-02-25
,,Health and beauty,503.7375,2019-01-23
,,Fashion accessories,345.0195,2019-02-16
,,Food and beverages,177.408,
,,Home and lifestyle,118.902,
,,Health and beauty,362.817,2019-02-15
,,Food and beverages,450.1035,2019-01-23
,,Home and lifestyle,90.5835,2019-02-20
,,Sports and travel,26.796,
,,Home and lifestyle,106.596,2019-03-17
,,Home and lifestyle,375.3645,
,,Electronic accessories,250.7085,
,,Health and beauty,106.5015,2019-01-26
,,Sports and travel,760.452,2019-03-15
,,Health and beauty,131.922,2019-01-17
,,Food and beverages,76.5765,
,,Sports and travel,271.278,
,,Food and beverages,182.427,2019-02-16
,,Fashion accessories,59.325,2019-03-13
,,Electronic accessories,225.015,2019-01-28
,,Sports and travel,561.078,2019-01-18
,,Home and lifestyle,97.818,2019-03-19
,,Home and lifestyle,548.184,2019-03-15
,,Fashion accessories,54.9675,
,,Electronic accessories,41.7375,2019-02-25
,,Electronic accessories,756.168,2019-03-21
,,Electronic accessories,101.64,2019-01-19
,,Food and beverages,348.705,
,,Fashion accessories,85.512,2019-03-30
,,Sports and travel,335.895,2019-02-20
,,Home and lifestyle,216.846,2019-03-30
,,Food and beverages,175.014,2019-03-19
,,Sports and travel,335.013,2019-01-13
,,Food and beverages,92.295,
,,Electronic accessories,771.435,2019-03-23
,,Fashion accessories,102.396,2019-03-13
,,Sports and travel,807.66,2019-03-17
,,Health and beauty,439.215,2019-02-21
,,Electronic accessories,486.444,
,,Fashion accessories,485.5725,
,,Electronic accessories,148.995,
,,Electronic accessories,317.835,
,,Health and beauty,832.944,2019-01-28
,,Fashion accessories,446.439,2019-01-18
,,Food and beverages,297.801,
,,Health and beauty,629.16,
,,Food and beverages,331.128,
,,Electronic accessories,423.738,2019-01-14
,,Home and lifestyle,193.074,
,,Health and beauty,145.5825,2019-03-26
,,Food and beverages,84.7455,2019-01-28
,,Health and beauty,122.472,2019-02-14
,,Home and lifestyle,329.196,2019-03-24
,,Health and beauty,888.405,
,,Health and beauty,435.12,2019-03-24
,,Food and beverages,167.034,2019-03-27
,,Home and lifestyle,514.605,2019-01-27
,,Food and beverages,91.8225,2019-03-27
,,Electronic accessories,235.746,2019-01-19
,,Home and lifestyle,782.208,
,,Fashion accessories,431.256,2019-01-31
,,Food and beverages,313.74,2019-02-25
,,Electronic accessories,223.587,
,,Sports and travel,44.9925,2019-03-14
,,Fashion accessories,397.614,
,,Home and lifestyle,217.2555,2019-02-22
,,Electronic accessories,82.719,
,,Home and lifestyle,338.2155,
,,Home and lifestyle,103.131,
,,Home and lifestyle,26.733,2019-02-22
,,Sports and travel,611.079,
,,Sports and travel,221.886,2019-03-14
,,Electronic accessories,57.876,
,,Sports and travel,92.7255,2019-02-15
,,Health and beauty,374.409,2019-01-13
,,Electronic accessories,833.9625,2019-02-15
,,Sports and travel,53.151,
,,Home and lifestyle,629.496,2019-03-24
,,Fashion accessories,175.035,
,,Food and beverages,781.62,2019-02-27
,,Health and beauty,470.988,2019-01-20
,,Home and lifestyle,397.845,
,,Home and lifestyle,270.018,2019-01-24
,,Health and beauty,579.8415,
,,Sports and travel,469.77,2019-03-30
,,Health and beauty,290.0835,2019-02-17
,,Food and beverages,360.927,2019-03-21
,,Food and beverages,279.384,
,,Fashion accessories,943.299,2019-03-27
,,Home and lifestyle,479.64,2019-01-19
,,Health and beauty,266.6475,2019-02-19
,,Health and beauty,74.088,2019-03-28
,,Electronic accessories,690.018,
,,Electronic accessories,176.925,2019-03-26
,,Fashion accessories,56.469,
,,Home and lifestyle,188.0025,
,,Food and beverages,222.012,2019-02-24
,,Health and beauty,125.7165,2019-02-21
,,Home and lifestyle,68.985,
,,Food and beverages,263.97,2019-02-25
,,Food and beverages,88.368,2019-01-13
,,Home and lifestyle,415.233,
,,Fashion accessories,312.8895,
,,Food and beverages,477.1305,
,,Electronic accessories,289.926,
,,Home and lifestyle,165.9,
,,Food and beverages,932.337,2019-02-19
,,Fashion accessories,96.579,2019-03-18
,,Electronic accessories,43.869,
,,Fashion accessories,16.275,2019-03-19
,,Electronic accessories,304.983,2019-03-30
,,Food and beverages,69.993,2019-01-26
,,Electronic accessories,80.367,
,,Home and lifestyle,314.685,
,,Home and lifestyle,255.1815,2019-01-13
,,Health and beauty,49.77,2019-03-25
,,Electronic accessories,181.0725,
,,Food and beverages,888.615,
,,Home and lifestyle,271.2885,
,,Electronic accessories,640.038,2019-01-26
,,Home and lifestyle,252.252,
,,Fashion accessories,180.873,
,,Fashion accessories,104.832,
,,Food and beverages,313.572,
,,Food and beverages,167.58,2019-02-26
,,Electronic accessories,26.7225,
,,Food and beverages,71.1585,
,,Food and beverages,250.278,2019-01-19
,,Health and beauty,244.23,2019-01-23
,,Sports and travel,921.186,2019-03-14
,,Health and beauty,734.706,2019-01-23
,,Electronic accessories,708.3195,
,,Fashion accessories,334.4775,
,,Health and beauty,30.996,2019-02-18
,,Health and beauty,520.8,
,,Electronic accessories,864.57,2019-03-29
,,Health and beauty,633.108,2019-01-28
,,Food and beverages,296.94,2019-03-22
,,Sports and travel,804.3,2019-01-24
,,Electronic accessories,121.863,
,,Fashion accessories,183.645,2019-02-22
,,Electronic accessories,63.9975,2019-02-18
,,Health and beauty,42.3675,2019-01-29
,,Home and lifestyle,1022.49,
,,Food and beverages,33.432,
,,Home and lifestyle,69.111,2019-02-22
,,Fashion accessories,649.299,2019-02-18
