Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day
732-67-5346,Rawalpindi,Normal,Male,Food and beverages,13.79,5,3.4475,0.05980688420174393,2019-01-11,19:07,1,68.95,4.761904762,3.4475,7.8,2019,1,11
620-02-2046,Islamabad,Normal,Male,Home and lifestyle,69.4,2,6.94,0.13087716085182585,2019-01-27,19:48,2,138.8,4.761904762,6.94,9.0,2019,1,27
727-46-3608,Faisalabad,Member,Female,Food and beverages,20.01,9,9.0045,0.17288849546717133,2019-02-06,15:47,2,180.09,4.761904762,9.0045,4.1,2019,2,6
640-49-2076,Faisalabad,Normal,Male,Sports and travel,83.78,8,33.512,0.6716013959687839,2019-01-10,14:49,0,670.24,4.761904762,33.512,5.1,2019,1,10
457-94-0464,Faisalabad,Member,Male,Electronic accessories,87.87,9,39.5415,0.7942980983486461,2019-01-31,20:32,2,790.83,4.761904762,39.5415,5.6,2019,1,31
271-77-8740,Islamabad,Member,Female,Sports and travel,29.22,6,8.766,0.16803516376178995,2019-01-01,11:40,2,175.32,4.761904762,8.766,5.0,2019,1,1
606-80-4905,Islamabad,Member,Female,Sports and travel,19.15,6,5.745,0.10655962882695887,2019-01-29,10:01,1,114.9,4.761904762,5.745,6.8,2019,1,29
483-71-1164,Islamabad,Normal,Female,Health and beauty,81.3,6,24.39,0.4859741766124355,2019-03-08,16:43,2,487.8,4.761904762,24.39,5.3,2019,3,8
189-17-4241,Rawalpindi,Normal,Female,Fashion accessories,87.67,2,8.767,0.16805551316097392,2019-03-10,12:17,1,175.34,4.761904762,8.767,7.7,2019,3,10
490-95-0021,Faisalabad,Member,Female,Food and beverages,33.21,10,16.605,0.3275541039650804,2019-01-08,14:25,2,332.1,4.761904762,16.605,6.0,2019,1,8
289-65-5721,Faisalabad,Normal,Female,Fashion accessories,81.37,2,8.137,0.1552353916750608,2019-01-26,19:28,0,162.74,4.761904762,8.137,6.5,2019,1,26
627-95-3243,Faisalabad,Member,Female,Home and lifestyle,77.68,9,34.956,0.7009859283904641,2019-02-04,13:21,2,699.12,4.761904762,34.956,9.8,2019,2,4
201-63-8275,Islamabad,Member,Female,Sports and travel,67.99,7,23.7965,0.47389680819673796,2019-02-17,16:50,2,475.93,4.761904762,23.7965,5.7,2019,2,17
595-86-2894,Islamabad,Member,Male,Fashion accessories,96.98,4,19.396,0.3843492770875939,2019-02-06,17:20,2,387.92,4.761904762,19.396,9.4,2019,2,6
283-79-9594,Faisalabad,Normal,Female,Food and beverages,48.51,7,16.9785,0.33515460456030033,2019-01-25,13:30,1,339.57,4.761904762,16.9785,5.2,2019,1,25
848-07-1692,Faisalabad,Normal,Female,Health and beauty,57.22,2,5.722,0.10609159264572712,2019-01-12,17:13,2,114.44,4.761904762,5.722,8.3,2019,1,12
811-03-8790,Rawalpindi,Normal,Female,Electronic accessories,45.48,10,22.74,0.4523976679588535,2019-03-01,10:22,1,454.8,4.761904762,22.74,4.8,2019,3,1
173-82-9529,Faisalabad,Normal,Female,Fashion accessories,37.95,10,18.975,0.37578218003113456,2019-01-26,14:51,0,379.5,4.761904762,18.975,9.7,2019,1,26
560-49-6611,Rawalpindi,Member,Female,Sports and travel,45.58,1,2.279,0.03602861125525268,2019-02-07,14:13,0,45.58,4.761904762,2.279,9.8,2019,2,7
401-18-8016,Faisalabad,Member,Female,Sports and travel,98.13,1,4.9065,0.08949665761118403,2019-01-21,17:36,0,98.13,4.761904762,4.9065,8.9,2019,1,21
241-72-9525,Faisalabad,Normal,Male,Sports and travel,51.91,10,25.955,0.5178209863353783,2019-02-16,12:21,0,519.1,4.761904762,25.955,8.2,2019,2,16
347-34-2234,Faisalabad,Member,Female,Sports and travel,55.07,9,24.7815,0.4939409663929673,2019-02-03,13:40,2,495.63,4.761904762,24.7815,10.0,2019,2,3
340-21-9136,Rawalpindi,Member,Female,Sports and travel,40.05,4,8.01,0.15265101797869418,2019-01-25,11:40,0,160.2,4.761904762,8.01,9.7,2019,1,25
574-31-8277,Faisalabad,Member,Male,Fashion accessories,33.63,1,1.6815,0.023869845242819206,2019-03-20,19:55,0,33.63,4.761904762,1.6815,5.6,2019,3,20
663-86-9076,Islamabad,Member,Female,Food and beverages,68.54,8,27.416,0.5475514585431864,2019-01-08,15:57,2,548.32,4.761904762,27.416,8.5,2019,1,8
221-25-5073,Rawalpindi,Normal,Female,Food and beverages,74.66,4,14.932,0.29350955913026666,2019-03-04,10:39,0,298.64,4.761904762,14.932,8.5,2019,3,4
734-91-1155,Faisalabad,Normal,Female,Electronic accessories,45.71,3,6.8565,0.12917798601996278,2019-03-26,10:34,1,137.13,4.761904762,6.8565,7.7,2019,3,26
660-29-7083,Islamabad,Normal,Male,Electronic accessories,55.87,10,27.935,0.5581127967196767,2019-01-15,15:01,0,558.7,4.761904762,27.935,5.8,2019,1,15
593-08-5916,Rawalpindi,Normal,Female,Fashion accessories,15.5,1,0.775,0.0054231148825330915,2019-03-19,15:23,1,15.5,4.761904762,0.775,7.4,2019,3,19
853-23-2453,Faisalabad,Member,Male,Health and beauty,75.74,4,15.148,0.2979050293540083,2019-02-14,14:35,0,302.96,4.761904762,15.148,7.6,2019,2,14
815-04-6282,Islamabad,Member,Female,Sports and travel,64.97,5,16.2425,0.32017744676088433,2019-02-08,12:52,1,324.85,4.761904762,16.2425,6.5,2019,2,8
829-34-3910,Rawalpindi,Normal,Female,Health and beauty,71.38,10,35.69,0.7159223873915121,2019-03-29,19:21,0,713.8,4.761904762,35.69,5.7,2019,3,29
279-74-2924,Faisalabad,Member,Male,Electronic accessories,72.17,1,3.6085,0.06308313747036617,2019-01-04,19:40,0,72.17,4.761904762,3.6085,6.1,2019,1,4
280-35-5823,Faisalabad,Member,Female,Home and lifestyle,86.72,1,4.336,0.07788732537671823,2019-01-17,18:45,2,86.72,4.761904762,4.336,7.9,2019,1,17
608-04-3797,Faisalabad,Member,Female,Health and beauty,25.32,8,10.128,0.19575104545038305,2019-03-05,20:24,2,202.56,4.761904762,10.128,8.7,2019,3,5
182-69-8360,Faisalabad,Normal,Female,Electronic accessories,23.65,4,4.73,0.08590498865520994,2019-01-30,13:32,1,94.6,4.761904762,4.73,4.0,2019,1,30
732-04-5373,Faisalabad,Member,Male,Home and lifestyle,46.47,4,9.294,0.17877964653093617,2019-02-08,10:53,0,185.88,4.761904762,9.294,7.0,2019,2,8
587-73-4862,Rawalpindi,Member,Female,Health and beauty,10.69,5,2.6725,0.044036099834152395,2019-03-26,11:07,2,53.45,4.761904762,2.6725,7.6,2019,3,26
560-30-5617,Faisalabad,Normal,Female,Sports and travel,24.77,5,6.1925,0.11566598496179399,2019-03-24,18:27,0,123.85,4.761904762,6.1925,8.5,2019,3,24
400-80-4065,Islamabad,Member,Male,Health and beauty,68.55,4,13.71,0.268642593327432,2019-02-15,20:21,1,274.2,4.761904762,13.71,9.2,2019,2,15
616-24-2851,Faisalabad,Member,Female,Fashion accessories,17.87,4,3.574,0.06238108319851855,2019-03-22,14:42,2,71.48,4.761904762,3.574,6.5,2019,3,22
448-61-3783,Rawalpindi,Normal,Female,Electronic accessories,90.02,8,36.008,0.7223934963320207,2019-03-21,16:08,1,720.16,4.761904762,36.008,4.5,2019,3,21
692-27-8933,Faisalabad,Normal,Female,Sports and travel,57.95,6,17.385,0.34342663532859186,2019-02-24,13:02,0,347.7,4.761904762,17.385,5.2,2019,2,24
487-79-6868,Faisalabad,Member,Female,Home and lifestyle,12.29,9,5.5305,0.10219468270199321,2019-03-26,19:28,1,110.61,4.761904762,5.5305,8.0,2019,3,26
821-14-9046,Faisalabad,Member,Female,Fashion accessories,17.48,6,5.244,0.09636457983578033,2019-01-18,15:04,1,104.88,4.761904762,5.244,6.1,2019,1,18
434-35-9162,Faisalabad,Member,Male,Food and beverages,23.34,4,4.668,0.08464332590580263,2019-02-04,18:53,2,93.36,4.761904762,4.668,7.4,2019,2,4
211-05-0490,Islamabad,Member,Female,Electronic accessories,51.92,5,12.98,0.2537875319231199,2019-03-03,13:42,0,259.6,4.761904762,12.98,7.5,2019,3,3
176-64-7711,Faisalabad,Normal,Male,Food and beverages,32.32,3,4.848,0.08830621775892067,2019-03-27,19:11,1,96.96,4.761904762,4.848,4.3,2019,3,27
662-47-5456,Islamabad,Member,Male,Fashion accessories,35.19,10,17.595,0.3477000091572296,2019-03-17,19:06,1,351.9,4.761904762,17.595,8.4,2019,3,17
442-44-6497,Islamabad,Member,Male,Home and lifestyle,55.57,3,8.3355,0.15927474741308262,2019-01-08,11:42,1,166.71,4.761904762,8.3355,5.9,2019,1,8
234-03-4040,Faisalabad,Member,Female,Food and beverages,73.05,10,36.525,0.7329141357101431,2019-03-03,12:25,1,730.5,4.761904762,36.525,8.7,2019,3,3
767-54-1907,Faisalabad,Member,Female,Fashion accessories,29.56,5,7.39,0.14003439048462094,2019-02-13,16:59,0,147.8,4.761904762,7.39,6.9,2019,2,13
303-96-2227,Faisalabad,Normal,Female,Home and lifestyle,97.38,10,48.69,0.9804645767833704,2019-03-02,17:16,2,973.8,4.761904762,48.69,4.4,2019,3,2
499-27-7781,Faisalabad,Normal,Female,Food and beverages,53.21,8,21.284,0.42276894274696536,2019-03-14,16:45,2,425.68,4.761904762,21.284,5.0,2019,3,14
152-03-4217,Faisalabad,Normal,Female,Home and lifestyle,11.28,9,5.076,0.09294588077287018,2019-03-17,11:55,1,101.52,4.761904762,5.076,4.3,2019,3,17
731-14-2199,Rawalpindi,Member,Female,Home and lifestyle,35.54,10,17.77,0.3512611540144277,2019-01-04,13:34,2,355.4,4.761904762,17.77,7.0,2019,1,4
542-41-0513,Faisalabad,Member,Female,Electronic accessories,57.49,4,11.498,0.22362972233244813,2019-03-15,11:57,0,229.96,4.761904762,11.498,6.6,2019,3,15
275-28-0149,Rawalpindi,Normal,Male,Sports and travel,63.69,1,3.1845,0.0544549922163548,2019-02-25,16:21,0,63.69,4.761904762,3.1845,6.0,2019,2,25
356-44-8813,Faisalabad,Normal,Male,Home and lifestyle,37.48,3,5.622,0.10405665272732821,2019-01-20,13:45,1,112.44,4.761904762,5.622,7.7,2019,1,20
299-29-0180,Faisalabad,Member,Female,Home and lifestyle,52.18,7,18.263,0.36129340781213437,2019-03-09,10:54,0,365.26,4.761904762,18.263,9.3,2019,3,9
651-61-0874,Islamabad,Normal,Male,Home and lifestyle,46.22,4,9.244,0.1777621765717367,2019-03-12,20:04,1,184.88,4.761904762,9.244,6.2,2019,3,12
191-29-0321,Faisalabad,Member,Female,Fashion accessories,19.77,10,9.885,0.19080614144867372,2019-02-27,18:57,1,197.7,4.761904762,9.885,5.0,2019,2,27
485-30-8700,Rawalpindi,Normal,Female,Sports and travel,33.26,5,8.315,0.15885758472981085,2019-03-18,16:10,1,166.3,4.761904762,8.315,4.2,2019,3,18
186-43-8965,Rawalpindi,Member,Female,Home and lifestyle,47.68,2,4.768,0.08667826582420153,2019-02-24,10:10,1,95.36,4.761904762,4.768,4.1,2019,2,24
759-98-4285,Islamabad,Member,Female,Health and beauty,85.87,7,30.0545,0.6012433482901416,2019-02-27,19:01,1,601.09,4.761904762,30.0545,8.0,2019,2,27
704-48-3927,Rawalpindi,Member,Male,Electronic accessories,88.67,10,44.335,0.8918429433370978,2019-01-12,14:50,2,886.7,4.761904762,44.335,7.3,2019,1,12
698-98-5964,Rawalpindi,Normal,Female,Food and beverages,81.21,10,40.605,0.8159396843808185,2019-01-17,13:01,1,812.1,4.761904762,40.605,6.3,2019,1,17
596-42-3999,Faisalabad,Normal,Male,Food and beverages,18.22,7,6.377,0.11942044911123999,2019-03-10,14:04,1,127.54,4.761904762,6.377,6.6,2019,3,10
226-31-3081,Islamabad,Normal,Female,Electronic accessories,15.28,5,3.82,0.06738703539777988,2019-03-08,10:29,0,76.4,4.761904762,3.82,9.6,2019,3,8
361-85-2571,Rawalpindi,Normal,Female,Sports and travel,89.48,5,22.37,0.4448683902607775,2019-03-30,10:18,0,447.4,4.761904762,22.37,7.4,2019,3,30
139-32-4183,Rawalpindi,Member,Female,Sports and travel,97.48,9,43.866,0.882299075119807,2019-03-14,14:19,2,877.32,4.761904762,43.866,7.4,2019,3,14
866-99-7614,Islamabad,Normal,Male,Food and beverages,89.2,10,44.6,0.897235534120855,2019-02-11,15:42,1,892.0,4.761904762,44.6,4.4,2019,2,11
870-72-4431,Islamabad,Normal,Female,Health and beauty,99.19,6,29.757,0.5951894020329049,2019-01-21,14:42,1,595.14,4.761904762,29.757,5.5,2019,1,21
749-24-1565,Rawalpindi,Normal,Female,Health and beauty,23.03,9,10.3635,0.2005433289582125,2019-01-03,12:02,2,207.27,4.761904762,10.3635,7.9,2019,1,3
183-56-6882,Islamabad,Member,Female,Food and beverages,99.42,4,19.884,0.3942797838893807,2019-02-06,10:42,2,397.68,4.761904762,19.884,7.5,2019,2,6
120-54-2248,Faisalabad,Normal,Female,Food and beverages,28.86,5,7.215,0.13647324562742283,2019-01-22,18:08,1,144.3,4.761904762,7.215,8.0,2019,1,22
291-21-5991,Faisalabad,Member,Male,Health and beauty,61.29,5,15.3225,0.3014559995116144,2019-03-29,14:28,0,306.45,4.761904762,15.3225,7.0,2019,3,29
650-98-6268,Faisalabad,Member,Female,Food and beverages,20.87,3,3.1305,0.05335612466041939,2019-03-20,13:53,1,62.61,4.761904762,3.1305,8.0,2019,3,20
187-83-5490,Rawalpindi,Member,Male,Electronic accessories,20.77,4,4.154,0.07418373472523222,2019-01-31,13:47,0,83.08,4.761904762,4.154,4.7,2019,1,31
122-61-9553,Islamabad,Normal,Female,Electronic accessories,51.32,9,23.094,0.45960135526998563,2019-03-14,19:33,0,461.88,4.761904762,23.094,5.6,2019,3,14
225-32-0908,Islamabad,Normal,Female,Sports and travel,44.86,10,22.43,0.44608935421181684,2019-01-26,19:54,2,448.6,4.761904762,22.43,8.2,2019,1,26
374-17-3652,Faisalabad,Member,Female,Food and beverages,42.82,9,19.269,0.3817649033912274,2019-02-05,15:26,1,385.38,4.761904762,19.269,8.9,2019,2,5
409-49-6995,Islamabad,Member,Female,Food and beverages,47.27,6,14.181,0.27822716034309086,2019-02-05,10:17,0,283.62,4.761904762,14.181,8.8,2019,2,5
514-37-2845,Faisalabad,Normal,Male,Fashion accessories,99.25,2,9.925,0.1916201174160333,2019-03-20,13:02,0,198.5,4.761904762,9.925,9.0,2019,3,20
135-84-8019,Rawalpindi,Normal,Female,Fashion accessories,77.93,9,35.0685,0.7032752357986629,2019-02-27,16:10,2,701.37,4.761904762,35.0685,7.6,2019,2,27
102-77-2261,Islamabad,Member,Male,Health and beauty,65.31,7,22.8585,0.4548090717621562,2019-03-05,18:02,1,457.17,4.761904762,22.8585,4.2,2019,3,5
448-81-5016,Rawalpindi,Normal,Male,Health and beauty,59.77,2,5.977,0.11128068943764434,2019-03-11,12:01,1,119.54,4.761904762,5.977,5.8,2019,3,11
252-56-2699,Rawalpindi,Normal,Male,Food and beverages,43.19,10,21.595,0.42909760589318596,2019-02-07,16:48,2,431.9,4.761904762,21.595,8.2,2019,2,7
174-36-3675,Islamabad,Member,Male,Food and beverages,99.37,2,9.937,0.19186431020624115,2019-02-14,17:29,0,198.74,4.761904762,9.937,5.2,2019,2,14
219-61-4139,Islamabad,Normal,Male,Electronic accessories,83.08,1,4.154,0.07418373472523222,2019-01-23,17:16,2,83.08,4.761904762,4.154,6.4,2019,1,23
725-56-0833,Rawalpindi,Normal,Female,Health and beauty,32.32,10,16.16,0.3184986213282053,2019-02-20,16:49,1,323.2,4.761904762,16.16,10.0,2019,2,20
633-91-1052,Rawalpindi,Normal,Female,Home and lifestyle,12.03,2,1.203,0.014132657733280426,2019-01-27,15:51,0,24.06,4.761904762,1.203,5.1,2019,1,27
234-65-2137,Islamabad,Normal,Male,Home and lifestyle,95.58,10,47.79,0.9621501175177802,2019-01-16,13:32,0,955.8,4.761904762,47.79,4.8,2019,1,16
497-36-0989,Rawalpindi,Normal,Male,Fashion accessories,51.94,3,7.791,0.14819449955740055,2019-02-15,15:21,0,155.82,4.761904762,7.791,7.9,2019,2,15
745-74-0715,Rawalpindi,Normal,Male,Electronic accessories,58.03,2,5.803,0.10773989397963024,2019-03-10,20:46,2,116.06,4.761904762,5.803,8.8,2019,3,10
778-89-7974,Islamabad,Normal,Male,Health and beauty,70.21,6,21.063,0.41827172552730374,2019-03-30,14:58,0,421.26,4.761904762,21.063,7.4,2019,3,30
869-11-3082,Faisalabad,Member,Male,Health and beauty,96.16,4,19.232,0.38101197562141975,2019-01-27,20:03,1,384.64,4.761904762,19.232,8.4,2019,1,27
493-65-6248,Islamabad,Member,Female,Sports and travel,36.98,10,18.49,0.36591272142689985,2019-01-01,19:48,1,369.8,4.761904762,18.49,7.0,2019,1,1
728-47-9078,Islamabad,Member,Male,Food and beverages,59.59,4,11.918,0.23217646998972352,2019-01-19,12:46,0,238.36,4.761904762,11.918,9.8,2019,1,19
511-54-3087,Faisalabad,Normal,Male,Sports and travel,88.45,1,4.4225,0.0796475484061333,2019-02-25,16:36,1,88.45,4.761904762,4.4225,9.5,2019,2,25
636-17-0325,Faisalabad,Normal,Male,Health and beauty,62.57,4,12.514,0.24430471190338104,2019-02-25,18:37,0,250.28,4.761904762,12.514,9.5,2019,2,25
217-58-1179,Rawalpindi,Member,Male,Home and lifestyle,62.65,4,12.53,0.24463030229032484,2019-01-05,11:25,0,250.6,4.761904762,12.53,4.2,2019,1,5
718-57-9773,Islamabad,Normal,Female,Sports and travel,49.33,10,24.665,0.49157026138803256,2019-02-03,16:40,1,493.3,4.761904762,24.665,9.4,2019,2,3
154-87-7367,Islamabad,Normal,Male,Home and lifestyle,65.26,8,26.104,0.5208530468137927,2019-03-15,14:04,2,522.08,4.761904762,26.104,6.3,2019,3,15
134-54-4720,Faisalabad,Normal,Female,Electronic accessories,42.42,8,16.968,0.3349409358688684,2019-01-30,13:58,2,339.36,4.761904762,16.968,5.7,2019,1,30
767-97-4650,Faisalabad,Member,Female,Sports and travel,64.83,2,6.483,0.12157748542474282,2019-01-08,11:59,1,129.66,4.761904762,6.483,8.0,2019,1,8
593-65-1552,Islamabad,Normal,Female,Home and lifestyle,69.81,4,13.962,0.27377064192179723,2019-01-28,20:50,1,279.24,4.761904762,13.962,5.9,2019,1,28
307-04-2070,Rawalpindi,Member,Female,Fashion accessories,30.62,1,1.531,0.020807260665628848,2019-02-05,14:14,1,30.62,4.761904762,1.531,4.1,2019,2,5
751-41-9720,Islamabad,Normal,Male,Home and lifestyle,97.5,10,48.75,0.9816855407344097,2019-01-12,16:18,2,975.0,4.761904762,48.75,8.0,2019,1,12
502-05-1910,Rawalpindi,Normal,Male,Health and beauty,65.18,3,9.777,0.1886084063368029,2019-02-25,20:35,1,195.54,4.761904762,9.777,6.3,2019,2,25
320-85-2052,Faisalabad,Normal,Female,Sports and travel,34.81,1,1.7405,0.025070459794674562,2019-01-14,10:11,1,34.81,4.761904762,1.7405,7.0,2019,1,14
347-72-6115,Faisalabad,Member,Female,Sports and travel,90.74,7,31.759,0.635928899199251,2019-01-16,18:03,1,635.18,4.761904762,31.759,6.2,2019,1,16
817-48-8732,Rawalpindi,Member,Female,Home and lifestyle,72.35,10,36.175,0.7257918459957469,2019-01-20,15:55,0,723.5,4.761904762,36.175,5.4,2019,1,20
676-39-6028,Rawalpindi,Member,Female,Electronic accessories,64.44,5,16.11,0.3174811513690058,2019-03-30,17:04,0,322.2,4.761904762,16.11,6.6,2019,3,30
174-75-0888,Faisalabad,Normal,Male,Electronic accessories,21.58,9,9.711,0.18726534599065964,2019-03-14,12:32,0,194.22,4.761904762,9.711,7.3,2019,3,14
770-42-8960,Faisalabad,Normal,Male,Food and beverages,21.12,8,8.448,0.1615640548212814,2019-01-01,19:31,0,168.96,4.761904762,8.448,6.3,2019,1,1
664-14-2882,Islamabad,Member,Female,Home and lifestyle,10.53,5,2.6325,0.04322212386679283,2019-01-30,14:43,1,52.65,4.761904762,2.6325,5.8,2019,1,30
883-17-4236,Islamabad,Normal,Female,Sports and travel,14.39,2,1.439,0.018935115940701852,2019-03-02,19:44,1,28.78,4.761904762,1.439,7.2,2019,3,2
371-85-5789,Faisalabad,Normal,Male,Health and beauty,87.98,3,13.197,0.25820335154604557,2019-03-05,10:40,2,263.94,4.761904762,13.197,5.1,2019,3,5
423-64-4619,Rawalpindi,Member,Female,Health and beauty,15.55,9,6.9975,0.13204725130490522,2019-03-07,13:12,0,139.95,4.761904762,6.9975,5.0,2019,3,7
729-46-7422,Islamabad,Normal,Male,Food and beverages,35.89,1,1.7945,0.026169327350609974,2019-02-23,16:52,1,35.89,4.761904762,1.7945,7.9,2019,2,23
894-41-5205,Islamabad,Normal,Female,Food and beverages,43.18,8,17.272,0.3411271532208011,2019-01-19,19:39,1,345.44,4.761904762,17.272,8.3,2019,1,19
526-86-8552,Islamabad,Member,Female,Home and lifestyle,21.82,10,10.91,0.21166427561226256,2019-01-07,17:36,0,218.2,4.761904762,10.91,7.1,2019,1,7
846-10-0341,Rawalpindi,Normal,Female,Fashion accessories,42.57,7,14.8995,0.29284820365678704,2019-01-06,11:51,0,297.99,4.761904762,14.8995,6.8,2019,1,6
437-58-8131,Faisalabad,Normal,Female,Fashion accessories,73.52,2,7.352,0.13926111331562935,2019-01-15,13:41,2,147.04,4.761904762,7.352,4.6,2019,1,15
525-88-7307,Faisalabad,Member,Male,Sports and travel,75.82,1,3.791,0.0667969028214442,2019-01-31,13:19,0,75.82,4.761904762,3.791,5.8,2019,1,31
220-68-6701,Rawalpindi,Normal,Female,Home and lifestyle,77.47,4,15.494,0.30494592147166855,2019-03-17,16:36,0,309.88,4.761904762,15.494,4.2,2019,3,17
696-90-2548,Rawalpindi,Normal,Male,Sports and travel,25.84,3,3.876,0.06852660175208326,2019-03-10,18:55,2,77.52,4.761904762,3.876,6.6,2019,3,10
510-09-5628,Rawalpindi,Member,Female,Fashion accessories,19.66,10,9.83,0.18968692449355432,2019-03-15,18:20,1,196.6,4.761904762,9.83,7.2,2019,3,15
416-13-5917,Islamabad,Normal,Female,Food and beverages,97.03,5,24.2575,0.483277881220557,2019-01-30,16:24,2,485.15,4.761904762,24.2575,9.3,2019,1,30
886-54-6089,Rawalpindi,Normal,Female,Home and lifestyle,11.43,6,3.429,0.059430420316840135,2019-01-15,17:24,0,68.58,4.761904762,3.429,7.7,2019,1,15
512-98-1403,Rawalpindi,Member,Female,Electronic accessories,26.48,3,3.972,0.07048014407374623,2019-03-21,10:40,2,79.44,4.761904762,3.972,4.7,2019,3,21
842-29-4695,Islamabad,Member,Male,Sports and travel,17.14,7,5.999,0.1117283762196921,2019-01-16,12:07,1,119.98,4.761904762,5.999,7.9,2019,1,16
191-10-6171,Faisalabad,Normal,Female,Fashion accessories,39.62,7,13.867,0.2718374489993183,2019-01-25,13:18,0,277.34,4.761904762,13.867,7.5,2019,1,25
641-51-2661,Islamabad,Member,Female,Food and beverages,87.1,10,43.55,0.8758686649776664,2019-02-12,14:45,1,871.0,4.761904762,43.55,9.9,2019,2,12
584-66-4073,Islamabad,Normal,Male,Fashion accessories,56.5,1,2.825,0.04713938320971073,2019-03-13,15:45,2,56.5,4.761904762,2.825,9.6,2019,3,13
733-01-9107,Faisalabad,Normal,Male,Home and lifestyle,82.7,6,24.81,0.4945209242697109,2019-03-05,18:14,0,496.2,4.761904762,24.81,7.4,2019,3,5
730-70-9830,Islamabad,Normal,Female,Home and lifestyle,70.11,6,21.033,0.4176612435517841,2019-03-14,17:54,2,420.66,4.761904762,21.033,5.2,2019,3,14
633-44-8566,Rawalpindi,Member,Male,Food and beverages,49.38,7,17.283,0.341350996611825,2019-03-27,20:35,1,345.66,4.761904762,17.283,7.3,2019,3,27
325-90-8763,Islamabad,Member,Female,Electronic accessories,46.57,10,23.285,0.46348809051412754,2019-01-27,13:58,0,465.7,4.761904762,23.285,7.6,2019,1,27
868-81-1752,Faisalabad,Normal,Male,Home and lifestyle,22.02,9,9.909,0.19129452702908945,2019-02-07,18:48,0,198.18,4.761904762,9.909,6.8,2019,2,7
891-58-8335,Faisalabad,Member,Female,Sports and travel,29.61,7,10.3635,0.2005433289582125,2019-03-11,15:53,0,207.27,4.761904762,10.3635,6.5,2019,3,11
440-59-5691,Islamabad,Member,Female,Health and beauty,37.15,7,13.0025,0.2542453934047597,2019-02-08,13:12,1,260.05,4.761904762,13.0025,7.7,2019,2,8
659-36-1684,Islamabad,Member,Male,Sports and travel,57.12,7,19.992,0.39647751900125144,2019-01-12,12:02,1,399.84,4.761904762,19.992,6.5,2019,1,12
443-59-0061,Rawalpindi,Member,Male,Food and beverages,67.45,10,33.725,0.6759358179949736,2019-02-03,11:25,2,674.5,4.761904762,33.725,4.2,2019,2,3
300-71-4605,Islamabad,Member,Male,Electronic accessories,86.04,5,21.51,0.4273679069625469,2019-02-25,11:24,2,430.2,4.761904762,21.51,4.8,2019,2,25
626-43-7888,Islamabad,Normal,Female,Fashion accessories,60.41,8,24.164,0.481375212396854,2019-02-07,12:23,2,483.28,4.761904762,24.164,9.6,2019,2,7
796-12-2025,Islamabad,Normal,Male,Fashion accessories,62.12,10,31.06,0.6217046691696426,2019-02-11,16:19,0,621.2,4.761904762,31.06,5.9,2019,2,11
628-34-3388,Islamabad,Normal,Male,Fashion accessories,27.38,6,8.214,0.15680229541222795,2019-01-05,20:54,1,164.28,4.761904762,8.214,7.9,2019,1,5
783-09-1637,Faisalabad,Normal,Female,Sports and travel,67.43,5,16.8575,0.33269232725903763,2019-03-06,18:13,2,337.15,4.761904762,16.8575,6.3,2019,3,6
848-95-6252,Islamabad,Member,Female,Home and lifestyle,86.27,1,4.3135,0.07742946389507849,2019-02-20,13:24,2,86.27,4.761904762,4.3135,7.0,2019,2,20
751-69-0068,Islamabad,Normal,Male,Sports and travel,99.24,9,44.658,0.8984157992735263,2019-03-19,19:09,2,893.16,4.761904762,44.658,9.0,2019,3,19
551-21-3069,Islamabad,Normal,Female,Electronic accessories,23.07,9,10.3815,0.20090961814352432,2019-02-01,11:27,0,207.63,4.761904762,10.3815,4.9,2019,2,1
