User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date
U3182,P1434,Clothing,69.31,50,34.66,Easypaisa,23-09-2024
U174,P1839,Beauty,31.12,50,15.56,Cash on Delivery,16-08-2024
U1945,P227,Sports,225.59,25,169.19,Easypaisa,11-09-2024
U2542,P2047,Toys,328.31,10,295.48,UBL Omni,30-08-2024
U2612,P351,Books,92.21,50,46.1,Cash on Delivery,12-09-2024
U932,P380,Home & Kitchen,95.3,15,81.0,Easypaisa,21-03-2024
U2720,P130,Toys,467.24,0,467.24,JazzCash,09-08-2024
U1245,P545,Sports,181.68,10,163.51,Debit Card,21-02-2024
U935,P1081,Clothing,267.88,50,133.94,JazzCash,16-07-2024
U613,P2548,Electronics,138.46,0,138.46,Cash on Delivery,22-05-2024
U1027,P3300,Clothing,151.92,5,144.32,UBL Omni,12-06-2024
U1646,P3037,Electronics,163.54,25,122.66,Debit Card,03-03-2024
U301,P1655,Beauty,286.09,30,200.26,Easypaisa,05-06-2024
U1578,P3186,Beauty,209.89,30,146.92,JazzCash,29-02-2024
U2499,P3620,Toys,454.14,10,408.73,Easypaisa,13-11-2024
U3453,P2296,Home & Kitchen,87.6,25,65.7,JazzCash,16-05-2024
U3514,P1164,Beauty,223.73,30,156.61,Easypaisa,31-07-2024
U226,P1983,Clothing,473.12,10,425.81,JazzCash,11-11-2024
U668,P408,Clothing,474.63,5,450.9,Easypaisa,18-04-2024
U2227,P699,Books,351.26,10,316.13,UBL Omni,20-11-2024
U2961,P3039,Clothing,412.47,15,350.6,Cash on Delivery,07-08-2024
U2033,P415,Sports,221.39,20,177.11,Debit Card,28-05-2024
U488,P1806,Clothing,47.18,0,47.18,Debit Card,17-01-2024
U161,P708,Sports,363.37,50,181.69,Debit Card,17-05-2024
U1380,P189,Sports,116.06,0,116.06,Easypaisa,17-10-2024
U852,P29,Home & Kitchen,321.07,20,256.86,Cash on Delivery,08-07-2024
U1547,P3046,Books,485.4,20,388.32,UBL Omni,02-11-2024
U1695,P2766,Clothing,129.71,25,97.28,Cash on Delivery,18-05-2024
U1355,P3469,Clothing,481.63,20,385.3,Cash on Delivery,06-05-2024
U609,P682,Electronics,112.0,0,112.0,JazzCash,12-06-2024
U282,P2408,Books,444.98,0,444.98,Cash on Delivery,22-03-2024
U447,P1158,Beauty,226.97,25,170.23,UBL Omni,21-10-2024
U1002,P392,Electronics,412.98,20,330.38,Debit Card,06-10-2024
U2726,P2235,Electronics,306.97,20,245.58,UBL Omni,07-03-2024
U1994,P3159,Books,479.52,15,407.59,JazzCash,25-09-2024
U2468,P907,Sports,422.68,15,359.28,JazzCash,02-02-2024
U1821,P973,Toys,450.51,30,315.36,JazzCash,11-10-2024
U1985,P2873,Clothing,337.72,5,320.83,UBL Omni,26-05-2024
U2580,P2432,Clothing,355.43,25,266.57,JazzCash,08-09-2024
U229,P1264,Sports,250.41,50,125.2,Debit Card,13-01-2024
U3414,P3445,Beauty,258.08,25,193.56,Easypaisa,19-06-2024
U2846,P3211,Sports,61.98,0,61.98,UBL Omni,17-01-2024
U492,P2217,Books,277.14,10,249.43,JazzCash,15-07-2024
U3420,P3088,Electronics,181.62,50,90.81,UBL Omni,24-10-2024
U728,P117,Beauty,101.29,15,86.1,JazzCash,23-02-2024
U3539,P2492,Sports,399.69,25,299.77,Cash on Delivery,04-07-2024
U2772,P2807,Books,181.69,10,163.52,Debit Card,09-02-2024
U1253,P3443,Clothing,138.51,15,117.73,UBL Omni,20-02-2024
U3452,P2974,Sports,360.88,30,252.62,Debit Card,23-09-2024
U2814,P654,Toys,152.43,20,121.94,Debit Card,02-04-2024
U738,P3322,Home & Kitchen,278.78,15,236.96,Debit Card,13-01-2024
U2723,P1367,Beauty,82.95,10,74.66,UBL Omni,23-06-2024
U2004,P3237,Sports,83.31,5,79.14,Debit Card,04-10-2024
U2802,P782,Books,268.14,0,268.14,Debit Card,02-06-2024
U127,P3484,Sports,489.42,50,244.71,Cash on Delivery,20-08-2024
U221,P3021,Home & Kitchen,210.4,0,210.4,Easypaisa,23-05-2024
U2764,P2563,Books,99.23,20,79.38,JazzCash,28-02-2024
U1180,P3459,Electronics,280.2,0,280.2,JazzCash,28-07-2024
U331,P1885,Beauty,200.14,10,180.13,UBL Omni,06-11-2024
U1927,P1741,Home & Kitchen,388.45,15,330.18,Easypaisa,19-04-2024
U76,P3201,Electronics,429.43,50,214.72,UBL Omni,04-08-2024
U3403,P1974,Toys,348.15,15,295.93,Debit Card,10-01-2024
U1719,P820,Books,176.6,0,176.6,UBL Omni,12-03-2024
U2989,P3463,Beauty,228.74,0,228.74,JazzCash,04-07-2024
U2455,P3224,Home & Kitchen,302.97,15,257.52,Cash on Delivery,09-07-2024
U3234,P1116,Beauty,117.7,25,88.28,Easypaisa,11-08-2024
U1056,P561,Clothing,219.19,25,164.39,JazzCash,25-07-2024
U2551,P3450,Home & Kitchen,137.74,30,96.42,Cash on Delivery,23-08-2024
U1377,P3442,Beauty,436.86,5,415.02,Easypaisa,11-02-2024
U200,P1025,Sports,269.89,20,215.91,Easypaisa,28-09-2024
U2361,P1483,Sports,81.82,10,73.64,Easypaisa,05-06-2024
U2901,P398,Books,353.61,20,282.89,UBL Omni,26-04-2024
U3317,P2687,Toys,37.73,15,32.07,Easypaisa,27-04-2024
U1649,P3557,Books,215.34,5,204.57,UBL Omni,25-03-2024
U1824,P2005,Toys,117.18,10,105.46,Debit Card,07-03-2024
U2340,P79,Beauty,451.22,5,428.66,Easypaisa,29-03-2024
U57,P897,Beauty,382.83,30,267.98,Cash on Delivery,08-01-2024
U2013,P1230,Sports,213.0,50,106.5,Easypaisa,08-01-2024
U2348,P1422,Home & Kitchen,450.17,0,450.17,UBL Omni,21-03-2024
U648,P2330,Home & Kitchen,251.98,50,125.99,JazzCash,31-07-2024
U3050,P3514,Beauty,345.49,25,259.12,JazzCash,27-03-2024
U860,P1212,Beauty,431.89,15,367.11,Easypaisa,03-02-2024
U3492,P222,Clothing,76.69,0,76.69,Debit Card,02-07-2024
U2560,P167,Electronics,373.26,50,186.63,UBL Omni,12-02-2024
U3365,P1687,Books,26.71,30,18.7,Cash on Delivery,05-06-2024
U1309,P3564,Electronics,191.54,0,191.54,Debit Card,07-08-2024
U1457,P3362,Sports,473.96,25,355.47,JazzCash,03-04-2024
U1652,P1970,Beauty,347.43,15,295.32,Easypaisa,22-05-2024
U2627,P3071,Clothing,200.63,5,190.6,Cash on Delivery,31-03-2024
U1624,P592,Home & Kitchen,47.45,25,35.59,Debit Card,22-05-2024
U2934,P411,Home & Kitchen,453.53,20,362.82,Debit Card,05-04-2024
U899,P1244,Clothing,378.95,20,303.16,UBL Omni,21-11-2024
U1740,P1227,Sports,321.66,0,321.66,UBL Omni,08-05-2024
U2492,P3210,Home & Kitchen,429.78,5,408.29,Debit Card,19-07-2024
U706,P201,Home & Kitchen,392.26,5,372.65,Easypaisa,16-01-2024
U1490,P2265,Home & Kitchen,169.92,25,127.44,Easypaisa,30-04-2024
U1431,P3051,Beauty,344.08,30,240.86,Debit Card,17-04-2024
U2683,P1485,Books,119.61,50,59.8,Debit Card,06-08-2024
U1423,P178,Toys,304.02,15,258.42,Easypaisa,13-09-2024
U3286,P2320,Books,221.6,20,177.28,UBL Omni,10-03-2024
U581,P2181,Clothing,371.72,15,315.96,Easypaisa,14-08-2024
U2507,P2360,Books,245.53,0,245.53,JazzCash,12-04-2024
U580,P446,Home & Kitchen,435.73,50,217.87,Debit Card,23-07-2024
U2402,P1723,Beauty,399.88,5,379.89,Cash on Delivery,06-11-2024
U1426,P1342,Clothing,471.77,15,401.0,JazzCash,06-10-2024
U1487,P1243,Electronics,451.25,30,315.88,Easypaisa,10-06-2024
U2380,P1191,Toys,168.52,5,160.09,Easypaisa,03-04-2024
U2644,P3355,Home & Kitchen,272.8,30,190.96,UBL Omni,08-05-2024
U829,P767,Electronics,153.13,5,145.47,UBL Omni,21-04-2024
U1314,P3368,Clothing,244.73,50,122.36,JazzCash,02-09-2024
U3467,P3167,Sports,74.64,30,52.25,Cash on Delivery,17-11-2024
U3052,P1830,Sports,204.33,10,183.9,UBL Omni,08-08-2024
U1181,P938,Books,426.27,15,362.33,Cash on Delivery,20-09-2024
U2651,P1579,Electronics,369.36,10,332.42,UBL Omni,23-09-2024
U1434,P2790,Electronics,384.61,0,384.61,JazzCash,29-02-2024
U3331,P3177,Clothing,203.19,20,162.55,JazzCash,12-03-2024
U3290,P2,Electronics,394.31,20,315.45,UBL Omni,30-05-2024
U2659,P217,Beauty,135.22,25,101.41,JazzCash,19-01-2024
U2621,P3508,Toys,241.76,50,120.88,JazzCash,15-01-2024
U3158,P172,Toys,20.31,5,19.29,Easypaisa,05-06-2024
U1496,P89,Toys,236.62,20,189.3,Debit Card,29-09-2024
U2883,P3522,Sports,250.72,0,250.72,UBL Omni,18-08-2024
U1618,P482,Books,407.45,30,285.21,JazzCash,23-04-2024
U102,P245,Electronics,436.95,10,393.25,UBL Omni,18-10-2024
U2809,P3490,Toys,292.37,50,146.19,Debit Card,18-10-2024
U858,P1735,Sports,63.8,0,63.8,UBL Omni,12-09-2024
U3215,P505,Sports,462.49,15,393.12,Cash on Delivery,31-08-2024
U2026,P3622,Sports,122.14,5,116.03,UBL Omni,08-05-2024
U3556,P101,Toys,430.8,50,215.4,JazzCash,03-04-2024
U1418,P3652,Books,245.54,15,208.71,Cash on Delivery,17-09-2024
U1571,P2003,Toys,411.1,30,287.77,Cash on Delivery,19-06-2024
U1392,P2186,Clothing,152.62,50,76.31,UBL Omni,15-05-2024
U533,P2024,Toys,141.24,50,70.62,UBL Omni,24-09-2024
U176,P3541,Electronics,419.81,15,356.84,UBL Omni,09-04-2024
U855,P1468,Clothing,389.67,0,389.67,Debit Card,04-06-2024
U2011,P270,Electronics,426.13,20,340.9,UBL Omni,05-04-2024
U1987,P674,Electronics,496.76,5,471.92,Cash on Delivery,10-03-2024
U322,P425,Electronics,109.99,15,93.49,Cash on Delivery,18-06-2024
U459,P74,Books,423.41,25,317.56,Cash on Delivery,04-06-2024
U557,P2777,Home & Kitchen,59.42,20,47.54,JazzCash,18-11-2024
U868,P3341,Clothing,14.4,20,11.52,Debit Card,21-05-2024
U310,P1939,Beauty,127.92,10,115.13,JazzCash,26-08-2024
U2252,P1041,Sports,190.26,0,190.26,Debit Card,15-01-2024
U2322,P1280,Books,366.79,20,293.43,Cash on Delivery,22-03-2024
U27,P3631,Home & Kitchen,238.92,25,179.19,Cash on Delivery,12-11-2024
U1894,P100,Books,105.61,10,95.05,Cash on Delivery,13-07-2024
U1515,P350,Beauty,251.84,5,239.25,UBL Omni,23-01-2024
U1904,P2569,Toys,482.78,30,337.95,UBL Omni,01-07-2024
U2573,P1722,Toys,204.49,5,194.27,Debit Card,24-02-2024
U2756,P2829,Electronics,364.65,5,346.42,UBL Omni,22-02-2024
U1038,P1751,Books,66.29,50,33.15,JazzCash,16-09-2024
U2917,P3579,Home & Kitchen,122.79,25,92.09,Debit Card,09-01-2024
U714,P3566,Home & Kitchen,59.16,20,47.33,Cash on Delivery,25-03-2024
U2927,P3264,Toys,482.74,20,386.19,Cash on Delivery,08-03-2024
U3168,P3390,Toys,400.25,30,280.17,UBL Omni,07-07-2024
U1555,P3639,Clothing,278.69,30,195.08,UBL Omni,14-10-2024
U982,P2079,Books,446.45,5,424.13,JazzCash,15-10-2024
U1200,P3392,Toys,77.79,10,70.01,JazzCash,05-01-2024
U1520,P1139,Clothing,126.91,20,101.53,Debit Card,07-09-2024
U1998,P2050,Toys,350.82,30,245.57,JazzCash,29-05-2024
U1244,P358,Books,43.02,10,38.72,Easypaisa,18-01-2024
U2141,P2903,Toys,416.29,25,312.22,JazzCash,09-09-2024
U1594,P1407,Books,128.2,15,108.97,Debit Card,30-09-2024
U1321,P1234,Toys,112.97,25,84.73,JazzCash,02-11-2024
U157,P97,Toys,221.92,20,177.54,Debit Card,21-08-2024
U2975,P1952,Toys,356.78,20,285.42,Debit Card,22-03-2024
U3572,P541,Sports,309.92,30,216.94,Easypaisa,22-08-2024
U1623,P670,Books,400.63,30,280.44,JazzCash,15-03-2024
U3133,P2347,Books,377.55,50,188.78,JazzCash,25-08-2024
U1231,P2756,Beauty,382.33,15,324.98,UBL Omni,09-09-2024
U828,P2539,Beauty,215.61,15,183.27,UBL Omni,01-03-2024
U3008,P1122,Books,352.89,10,317.6,JazzCash,02-02-2024
U395,P1674,Clothing,403.98,15,343.38,Easypaisa,08-09-2024
U1579,P3125,Beauty,19.44,15,16.52,Easypaisa,30-07-2024
U218,P1300,Toys,422.63,50,211.31,JazzCash,21-10-2024
U1220,P2634,Toys,302.73,30,211.91,JazzCash,24-05-2024
U2792,P868,Beauty,71.26,0,71.26,UBL Omni,03-09-2024
U3031,P3020,Books,332.89,0,332.89,Easypaisa,25-07-2024
U2510,P3394,Clothing,254.19,10,228.77,UBL Omni,29-07-2024
U359,P3483,Beauty,436.15,30,305.3,JazzCash,14-08-2024
U3107,P1589,Toys,379.65,30,265.75,UBL Omni,04-11-2024
U3450,P2111,Toys,440.27,20,352.22,Cash on Delivery,01-04-2024
U1965,P3585,Toys,358.89,0,358.89,Easypaisa,18-01-2024
U3550,P3016,Home & Kitchen,463.05,15,393.59,Debit Card,06-04-2024
U2685,P1662,Clothing,14.66,50,7.33,UBL Omni,15-05-2024
U2754,P778,Clothing,374.15,10,336.74,Easypaisa,08-08-2024
U332,P2753,Beauty,330.67,15,281.07,UBL Omni,27-05-2024
U1865,P2480,Books,367.14,5,348.78,Easypaisa,26-09-2024
U1689,P1856,Electronics,96.93,50,48.47,Cash on Delivery,15-08-2024
U783,P2928,Home & Kitchen,326.94,5,310.59,Easypaisa,26-09-2024
U2965,P572,Sports,133.61,10,120.25,Cash on Delivery,06-01-2024
U621,P1734,Electronics,319.29,50,159.65,JazzCash,22-07-2024
U904,P2020,Home & Kitchen,473.16,30,331.21,Easypaisa,23-09-2024
U257,P2200,Electronics,261.33,30,182.93,UBL Omni,23-04-2024
U3001,P2932,Home & Kitchen,332.48,5,315.86,JazzCash,17-09-2024
U873,P508,Clothing,180.06,5,171.06,Debit Card,20-03-2024
U168,P57,Home & Kitchen,478.62,5,454.69,Cash on Delivery,09-03-2024
U2578,P3260,Sports,391.77,30,274.24,JazzCash,23-05-2024
U3174,P3249,Beauty,194.6,50,97.3,JazzCash,19-11-2024
U77,P1275,Electronics,145.56,50,72.78,Cash on Delivery,20-02-2024
U2325,P2822,Toys,149.93,0,149.93,JazzCash,10-02-2024
U529,P2144,Books,197.26,20,157.81,Cash on Delivery,03-06-2024
U93,P811,Books,125.47,15,106.65,Cash on Delivery,22-09-2024
U1990,P2084,Sports,221.24,0,221.24,Easypaisa,04-01-2024
U2236,P1760,Clothing,421.76,50,210.88,UBL Omni,21-03-2024
U1098,P2866,Sports,342.6,20,274.08,Easypaisa,04-02-2024
U3149,P134,Beauty,380.5,25,285.38,JazzCash,07-08-2024
U289,P1316,Electronics,435.45,0,435.45,UBL Omni,14-01-2024
U1060,P2306,Books,255.26,25,191.44,Easypaisa,03-11-2024
U1642,P2981,Sports,142.92,25,107.19,Easypaisa,24-08-2024
U3633,P491,Electronics,203.54,25,152.66,JazzCash,12-03-2024
U39,P1166,Electronics,71.16,0,71.16,Easypaisa,01-08-2024
U1759,P266,Books,484.89,20,387.91,UBL Omni,01-05-2024
U2091,P1128,Home & Kitchen,431.84,10,388.66,UBL Omni,18-07-2024
U177,P2746,Books,236.16,15,200.74,Easypaisa,29-02-2024
U3223,P2647,Electronics,319.55,25,239.66,JazzCash,21-09-2024
U2363,P140,Clothing,132.67,15,112.77,Cash on Delivery,20-10-2024
U1670,P2479,Toys,112.35,5,106.73,UBL Omni,22-02-2024
U3159,P583,Books,170.5,10,153.45,Cash on Delivery,22-10-2024
U91,P1520,Electronics,287.69,10,258.92,JazzCash,13-02-2024
U2202,P1680,Toys,216.75,0,216.75,JazzCash,28-05-2024
U193,P2473,Electronics,37.79,10,34.01,Easypaisa,08-05-2024
U2164,P85,Books,100.23,50,50.12,Easypaisa,31-05-2024
U2972,P3191,Beauty,453.66,0,453.66,Cash on Delivery,29-07-2024
U1739,P1261,Toys,401.54,10,361.39,Debit Card,14-09-2024
U1066,P3444,Beauty,442.41,15,376.05,Debit Card,19-03-2024
U1424,P2023,Electronics,224.56,50,112.28,Cash on Delivery,19-10-2024
U3198,P2584,Clothing,435.97,15,370.57,JazzCash,18-08-2024
U1754,P3425,Electronics,398.25,15,338.51,Easypaisa,05-04-2024
U2887,P506,Toys,262.8,0,262.8,UBL Omni,18-03-2024
U2368,P3451,Home & Kitchen,257.67,0,257.67,Debit Card,04-11-2024
U788,P2655,Toys,410.07,50,205.03,Cash on Delivery,05-09-2024
U3379,P3477,Toys,51.33,20,41.06,UBL Omni,08-09-2024
U1679,P827,Beauty,28.77,10,25.89,Debit Card,06-09-2024
U972,P3168,Clothing,130.27,20,104.22,Cash on Delivery,18-04-2024
U2729,P993,Beauty,113.72,50,56.86,JazzCash,01-11-2024
U2409,P1500,Beauty,306.77,50,153.38,Easypaisa,01-06-2024
U774,P2286,Home & Kitchen,68.53,0,68.53,Debit Card,21-10-2024
U1443,P1252,Electronics,186.96,20,149.57,UBL Omni,06-08-2024
U1933,P2688,Sports,496.79,5,471.95,UBL Omni,10-05-2024
U2860,P500,Books,479.63,0,479.63,JazzCash,12-04-2024
U2040,P918,Sports,235.86,20,188.69,Easypaisa,31-10-2024
U2629,P1060,Beauty,74.55,30,52.18,Cash on Delivery,23-07-2024
U614,P3235,Home & Kitchen,269.25,30,188.47,JazzCash,09-10-2024
U2789,P3353,Books,66.37,25,49.78,Cash on Delivery,09-09-2024
U1512,P287,Toys,122.84,5,116.7,JazzCash,26-04-2024
U1806,P1801,Electronics,209.68,5,199.2,Cash on Delivery,28-04-2024
U3007,P2562,Home & Kitchen,243.62,20,194.9,UBL Omni,13-07-2024
U1050,P316,Sports,421.25,25,315.94,Cash on Delivery,16-04-2024
U254,P82,Beauty,281.6,50,140.8,Easypaisa,29-04-2024
U744,P2222,Clothing,355.16,10,319.64,JazzCash,28-04-2024
U2177,P2793,Clothing,172.78,5,164.14,Debit Card,01-06-2024
U1051,P3084,Electronics,96.27,30,67.39,UBL Omni,23-09-2024
U260,P3605,Sports,286.09,10,257.48,Cash on Delivery,12-09-2024
U637,P2712,Home & Kitchen,407.47,30,285.23,UBL Omni,05-10-2024
U1256,P975,Clothing,230.18,10,207.16,Easypaisa,26-10-2024
U2344,P2302,Home & Kitchen,473.05,50,236.53,Easypaisa,23-08-2024
U1710,P1537,Clothing,126.42,5,120.1,Easypaisa,31-01-2024
U1349,P1664,Electronics,357.02,5,339.17,UBL Omni,11-02-2024
U3184,P2416,Home & Kitchen,114.6,5,108.87,Cash on Delivery,26-10-2024
U3152,P2501,Beauty,483.93,50,241.97,Debit Card,10-09-2024
U2353,P3069,Electronics,410.02,30,287.01,Easypaisa,29-03-2024
U2794,P859,Home & Kitchen,39.29,15,33.4,UBL Omni,22-09-2024
U3072,P3502,Home & Kitchen,143.25,20,114.6,JazzCash,15-07-2024
U3099,P2037,Sports,487.54,50,243.77,Easypaisa,14-04-2024
U3063,P757,Toys,84.34,50,42.17,Easypaisa,20-08-2024
U980,P1346,Electronics,83.69,10,75.32,JazzCash,05-05-2024
U799,P3383,Electronics,412.56,50,206.28,Easypaisa,16-06-2024
U1653,P1644,Toys,83.48,50,41.74,Easypaisa,04-03-2024
U1989,P19,Clothing,422.69,20,338.15,Easypaisa,28-04-2024
U2878,P2462,Toys,110.52,20,88.42,UBL Omni,04-10-2024
U1412,P3402,Electronics,307.25,10,276.53,Cash on Delivery,23-10-2024
U2503,P2524,Books,83.16,0,83.16,Easypaisa,24-04-2024
U56,P1904,Beauty,33.33,10,30.0,UBL Omni,17-11-2024
U2039,P2291,Books,96.23,20,76.98,Debit Card,19-07-2024
U217,P3248,Clothing,246.49,15,209.52,JazzCash,28-08-2024
U3441,P1712,Books,414.86,50,207.43,Easypaisa,24-04-2024
U2305,P3393,Electronics,87.2,5,82.84,JazzCash,15-10-2024
U1074,P2372,Electronics,15.67,5,14.89,Easypaisa,10-01-2024
U2653,P2096,Beauty,396.59,15,337.1,Debit Card,17-05-2024
U2461,P3449,Books,64.47,15,54.8,Easypaisa,18-09-2024
U1615,P1576,Books,364.19,10,327.77,Easypaisa,01-05-2024
U3251,P796,Beauty,265.86,15,225.98,Easypaisa,14-10-2024
U1449,P122,Clothing,202.03,25,151.52,Easypaisa,19-08-2024
U1307,P901,Toys,340.26,5,323.25,Easypaisa,09-01-2024
U2497,P1563,Clothing,84.13,30,58.89,UBL Omni,27-04-2024
U1770,P3306,Home & Kitchen,72.96,5,69.31,UBL Omni,27-08-2024
U1573,P2494,Home & Kitchen,412.27,20,329.82,JazzCash,21-08-2024
U2354,P1231,Electronics,16.08,30,11.26,UBL Omni,15-03-2024
U930,P1821,Beauty,13.43,10,12.09,UBL Omni,31-03-2024
U794,P963,Sports,375.79,30,263.05,Cash on Delivery,05-04-2024
U1570,P1584,Books,184.8,30,129.36,Debit Card,01-10-2024
U2286,P1937,Toys,15.56,10,14.0,Debit Card,24-01-2024
U2986,P1560,Sports,197.79,30,138.45,JazzCash,18-02-2024
U2293,P297,Books,175.77,25,131.83,UBL Omni,13-05-2024
U1008,P1748,Beauty,174.56,0,174.56,UBL Omni,24-09-2024
U2550,P693,Beauty,279.38,20,223.5,Easypaisa,24-02-2024
U2148,P2493,Clothing,129.52,25,97.14,Cash on Delivery,08-11-2024
U1337,P3283,Clothing,125.93,20,100.74,Easypaisa,14-06-2024
U2561,P290,Books,78.34,25,58.76,Easypaisa,09-06-2024
U2277,P2642,Sports,23.85,20,19.08,Cash on Delivery,10-10-2024
U1885,P53,Home & Kitchen,209.44,15,178.02,UBL Omni,21-02-2024
U825,P1893,Electronics,291.97,15,248.17,Debit Card,06-02-2024
U3211,P2933,Electronics,401.11,5,381.05,Easypaisa,29-08-2024
U2842,P558,Books,335.49,0,335.49,Easypaisa,18-09-2024
U3402,P2378,Clothing,58.24,50,29.12,UBL Omni,07-01-2024
U1776,P3350,Toys,164.37,30,115.06,Easypaisa,18-02-2024
U1345,P1987,Beauty,99.36,5,94.39,Easypaisa,16-08-2024
U893,P422,Sports,351.99,10,316.79,Easypaisa,17-09-2024
U2222,P553,Books,365.39,5,347.12,UBL Omni,15-07-2024
U211,P1871,Toys,12.32,10,11.09,Cash on Delivery,22-01-2024
U3185,P1605,Sports,355.88,5,338.09,JazzCash,22-01-2024
U381,P1047,Beauty,462.7,15,393.29,Debit Card,25-09-2024
U1037,P2787,Clothing,308.66,5,293.23,JazzCash,25-10-2024
U3487,P3387,Sports,155.2,30,108.64,UBL Omni,03-05-2024
U769,P3380,Beauty,143.63,25,107.72,Debit Card,16-01-2024
U1289,P2723,Clothing,23.78,5,22.59,Easypaisa,29-04-2024
U3652,P2309,Electronics,365.38,50,182.69,JazzCash,02-08-2024
U840,P90,Sports,156.89,50,78.44,JazzCash,02-08-2024
U32,P3257,Books,429.37,50,214.69,UBL Omni,31-10-2024
U2446,P2718,Home & Kitchen,197.66,15,168.01,JazzCash,04-10-2024
U2443,P657,Beauty,167.31,20,133.85,Cash on Delivery,10-01-2024
U23,P1074,Toys,494.3,20,395.44,Cash on Delivery,12-01-2024
U3640,P2817,Home & Kitchen,115.09,10,103.58,Debit Card,16-08-2024
U1419,P188,Sports,140.42,0,140.42,Cash on Delivery,28-05-2024
U1110,P110,Home & Kitchen,263.55,50,131.78,Debit Card,10-11-2024
U3542,P296,Home & Kitchen,23.62,15,20.08,JazzCash,22-04-2024
U2821,P3273,Clothing,181.26,50,90.63,Cash on Delivery,26-06-2024
U2413,P3452,Books,389.82,25,292.37,JazzCash,25-08-2024
U751,P1479,Sports,347.3,0,347.3,JazzCash,10-07-2024
U1462,P881,Books,73.29,0,73.29,JazzCash,01-09-2024
U1087,P16,Electronics,308.09,0,308.09,UBL Omni,11-03-2024
U880,P917,Clothing,341.04,10,306.94,Debit Card,10-01-2024
U3022,P1384,Clothing,268.87,10,241.98,Debit Card,09-09-2024
U142,P3022,Electronics,30.54,25,22.91,Debit Card,04-05-2024
U3280,P3499,Toys,326.97,20,261.58,UBL Omni,24-05-2024
U1233,P1612,Sports,143.47,25,107.6,Debit Card,07-06-2024
U1268,P283,Books,243.15,50,121.58,Debit Card,15-10-2024
U55,P685,Home & Kitchen,422.47,15,359.1,Debit Card,27-10-2024
U283,P2491,Books,243.06,10,218.75,JazzCash,03-08-2024
U1811,P1892,Home & Kitchen,179.92,25,134.94,Easypaisa,07-01-2024
U997,P2764,Books,95.75,5,90.96,JazzCash,10-05-2024
U2444,P1042,Electronics,398.4,10,358.56,Debit Card,10-06-2024
U611,P1027,Toys,447.35,0,447.35,Easypaisa,13-05-2024
U2092,P3253,Home & Kitchen,481.84,5,457.75,JazzCash,29-08-2024
U2709,P208,Toys,112.69,15,95.79,UBL Omni,13-03-2024
U2345,P2392,Electronics,466.59,50,233.29,Easypaisa,19-04-2024
U2218,P574,Toys,37.83,5,35.94,UBL Omni,12-10-2024
U411,P1298,Beauty,197.76,0,197.76,Debit Card,28-10-2024
U247,P2892,Sports,308.9,30,216.23,Cash on Delivery,14-04-2024
U839,P3076,Home & Kitchen,169.15,0,169.15,Debit Card,17-03-2024
U1785,P2010,Sports,220.98,30,154.69,Easypaisa,23-05-2024
U918,P713,Home & Kitchen,218.58,5,207.65,Debit Card,06-08-2024
U1567,P1054,Clothing,259.42,20,207.54,Cash on Delivery,05-04-2024
U3077,P1635,Toys,369.33,5,350.86,JazzCash,30-06-2024
U3265,P2972,Electronics,424.82,50,212.41,Cash on Delivery,31-01-2024
U1709,P2811,Sports,426.82,20,341.46,UBL Omni,29-03-2024
U186,P2714,Clothing,50.89,20,40.71,UBL Omni,20-06-2024
U2054,P1740,Toys,362.6,20,290.08,Cash on Delivery,17-05-2024
U3257,P214,Clothing,150.55,25,112.91,Cash on Delivery,15-01-2024
U3268,P1235,Beauty,48.18,50,24.09,Cash on Delivery,01-10-2024
U2500,P1990,Beauty,138.64,20,110.91,UBL Omni,08-10-2024
U3568,P611,Electronics,274.22,25,205.67,Easypaisa,19-03-2024
U3119,P2246,Beauty,327.53,30,229.27,UBL Omni,01-02-2024
U1896,P451,Clothing,477.1,15,405.54,Cash on Delivery,16-11-2024
U2426,P3625,Beauty,213.97,50,106.98,JazzCash,25-10-2024
U3163,P2141,Sports,305.91,20,244.73,Debit Card,11-09-2024
U2139,P2242,Books,109.77,10,98.79,UBL Omni,16-11-2024
U1561,P1650,Beauty,42.93,0,42.93,JazzCash,04-11-2024
U1330,P2532,Books,387.69,25,290.77,Easypaisa,19-09-2024
U527,P2985,Sports,64.68,30,45.28,UBL Omni,14-07-2024
U2815,P2508,Home & Kitchen,55.0,15,46.75,JazzCash,11-10-2024
U1976,P909,Toys,261.36,10,235.22,UBL Omni,23-07-2024
U2529,P3577,Home & Kitchen,415.54,10,373.99,Cash on Delivery,05-03-2024
U515,P990,Sports,291.5,25,218.62,Easypaisa,18-08-2024
U137,P1115,Books,56.4,5,53.58,Debit Card,30-08-2024
U1602,P2380,Toys,63.96,5,60.76,JazzCash,15-09-2024
U3486,P268,Home & Kitchen,246.62,0,246.62,Debit Card,31-05-2024
U2463,P3301,Books,61.7,5,58.62,JazzCash,24-02-2024
U742,P421,Books,434.51,15,369.33,UBL Omni,15-07-2024
U3469,P3550,Clothing,350.78,10,315.7,Debit Card,24-06-2024
U3105,P2665,Books,137.81,10,124.03,Debit Card,27-10-2024
U2912,P2148,Beauty,18.74,5,17.8,Debit Card,19-09-2024
