User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Recency,Frequency,Monetary_Value
U1569,P186,3,Rs. 34.09,20,Rs. 27.27,Visa,2024-03-19,2024,3,19,355,1,27.27
U1708,P667,5,Rs. 313.21,30,Rs. 219.25,Visa,2024-11-11,2024,11,11,118,1,219.25
U783,P587,6,Rs. 15.56,10,Rs. 14.0,Visa,2024-01-24,2024,1,24,410,1,14.0
U78,P610,2,Rs. 460.83,30,Rs. 322.58,Cash on Delivery,2024-02-17,2024,2,17,386,1,322.58
U953,P192,1,Rs. 302.72,50,Rs. 151.36,JazzCash,2024-10-07,2024,10,7,153,1,151.36
U1551,P1331,3,Rs. 422.91,10,Rs. 380.62,Visa,2024-04-28,2024,4,28,315,1,380.62
U386,P1190,3,Rs. 425.53,30,Rs. 297.87,UBL Omni,2024-02-05,2024,2,5,398,1,297.87
U968,P760,0,Rs. 470.33,0,Rs. 470.33,UBL Omni,2024-04-12,2024,4,12,331,1,470.33
U1542,P1681,2,Rs. 466.18,0,Rs. 466.18,JazzCash,2024-02-09,2024,2,9,394,1,466.18
U121,P998,6,Rs. 361.98,10,Rs. 325.78,JazzCash,2024-07-18,2024,7,18,234,1,325.78
U148,P1094,0,Rs. 382.33,15,Rs. 324.98,UBL Omni,2024-09-09,2024,9,9,181,1,324.98
U1360,P1130,3,Rs. 150.09,10,Rs. 135.08,Visa,2024-02-13,2024,2,13,390,1,135.08
U1476,P518,4,Rs. 295.8,0,Rs. 295.8,Visa,2024-08-21,2024,8,21,200,1,295.8
U1397,P1392,1,Rs. 57.71,15,Rs. 49.05,UBL Omni,2024-04-22,2024,4,22,321,1,49.05
U1932,P329,2,Rs. 481.77,10,Rs. 433.59,UBL Omni,2024-09-03,2024,9,3,187,1,433.59
U919,P1473,2,Rs. 254.19,10,Rs. 228.77,UBL Omni,2024-07-29,2024,7,29,223,1,228.77
U640,P1920,6,Rs. 62.48,20,Rs. 49.98,JazzCash,2024-06-02,2024,6,2,280,1,49.98
U1799,P814,4,Rs. 357.28,10,Rs. 321.55,Cash on Delivery,2024-01-22,2024,1,22,412,1,321.55
U1172,P1589,4,Rs. 122.79,25,Rs. 92.09,Visa,2024-01-09,2024,1,9,425,1,92.09
U1701,P217,4,Rs. 106.34,20,Rs. 85.07,JazzCash,2024-04-11,2024,4,11,332,1,85.07
U1760,P15,6,Rs. 447.35,0,Rs. 447.35,Easypaisa,2024-05-13,2024,5,13,300,1,447.35
U587,P427,3,Rs. 443.94,5,Rs. 421.74,Cash on Delivery,2024-05-11,2024,5,11,302,1,421.74
U872,P580,3,Rs. 285.03,25,Rs. 213.77,Visa,2024-07-29,2024,7,29,223,1,213.77
U86,P696,2,Rs. 473.91,30,Rs. 331.74,UBL Omni,2024-10-13,2024,10,13,147,1,331.74
U1758,P1816,3,Rs. 112.0,0,Rs. 112.0,JazzCash,2024-06-12,2024,6,12,270,1,112.0
U540,P1798,3,Rs. 443.05,30,Rs. 310.13,Visa,2024-01-27,2024,1,27,407,1,310.13
U12,P958,6,Rs. 57.82,10,Rs. 52.04,Easypaisa,2024-01-28,2024,1,28,406,1,52.04
U1249,P1089,3,Rs. 311.29,10,Rs. 280.16,Visa,2024-10-12,2024,10,12,148,1,280.16
U85,P1576,4,Rs. 375.73,25,Rs. 281.8,JazzCash,2024-04-02,2024,4,2,341,1,281.8
U1500,P562,5,Rs. 233.88,10,Rs. 210.49,UBL Omni,2024-04-28,2024,4,28,315,1,210.49
U1125,P746,5,Rs. 332.0,20,Rs. 265.6,Easypaisa,2024-02-03,2024,2,3,400,1,265.6
U145,P1180,1,Rs. 164.11,5,Rs. 155.9,Easypaisa,2024-09-11,2024,9,11,179,1,155.9
U272,P1255,3,Rs. 30.54,25,Rs. 22.91,Visa,2024-05-04,2024,5,4,309,1,22.91
U1458,P1196,2,Rs. 460.68,10,Rs. 414.61,UBL Omni,2024-02-07,2024,2,7,396,1,414.61
U285,P916,6,Rs. 270.73,20,Rs. 216.58,Easypaisa,2024-08-06,2024,8,6,215,1,216.58
U1853,P1358,3,Rs. 429.43,50,Rs. 214.72,UBL Omni,2024-08-04,2024,8,4,217,1,214.72
U945,P750,3,Rs. 261.33,30,Rs. 182.93,UBL Omni,2024-04-23,2024,4,23,320,1,182.93
U1284,P807,5,Rs. 388.38,5,Rs. 368.96,Cash on Delivery,2024-02-13,2024,2,13,390,1,368.96
U1750,P220,3,Rs. 397.3,50,Rs. 198.65,JazzCash,2024-10-31,2024,10,31,129,1,198.65
U13,P908,3,Rs. 436.95,10,Rs. 393.25,UBL Omni,2024-10-18,2024,10,18,142,1,393.25
U47,P1505,0,Rs. 442.41,15,Rs. 376.05,Visa,2024-03-19,2024,3,19,355,1,376.05
U1541,P1591,4,Rs. 339.21,10,Rs. 305.29,UBL Omni,2024-07-14,2024,7,14,238,1,305.29
U790,P1209,6,Rs. 389.7,10,Rs. 350.73,Cash on Delivery,2024-04-01,2024,4,1,342,1,350.73
U711,P1554,5,Rs. 358.33,5,Rs. 340.41,Easypaisa,2024-01-27,2024,1,27,407,1,340.41
U27,P1165,1,Rs. 253.05,20,Rs. 202.44,Easypaisa,2024-05-19,2024,5,19,294,1,202.44
U1485,P208,6,Rs. 173.19,25,Rs. 129.89,JazzCash,2024-04-01,2024,4,1,342,1,129.89
U1324,P695,4,Rs. 275.42,10,Rs. 247.88,Cash on Delivery,2024-02-28,2024,2,28,375,1,247.88
U1747,P1815,3,Rs. 496.29,10,Rs. 446.66,Cash on Delivery,2024-02-26,2024,2,26,377,1,446.66
U414,P608,0,Rs. 347.43,15,Rs. 295.32,Easypaisa,2024-05-22,2024,5,22,291,1,295.32
U417,P1157,1,Rs. 440.57,5,Rs. 418.54,JazzCash,2024-08-05,2024,8,5,216,1,418.54
U1555,P266,1,Rs. 241.86,50,Rs. 120.93,JazzCash,2024-08-08,2024,8,8,213,1,120.93
U331,P316,4,Rs. 165.06,30,Rs. 115.54,Visa,2024-11-12,2024,11,12,117,1,115.54
U585,P1880,1,Rs. 143.21,5,Rs. 136.05,UBL Omni,2024-01-15,2024,1,15,419,1,136.05
U393,P1810,1,Rs. 400.63,30,Rs. 280.44,JazzCash,2024-03-15,2024,3,15,359,1,280.44
U1220,P1378,4,Rs. 41.2,5,Rs. 39.14,Easypaisa,2024-07-15,2024,7,15,237,1,39.14
U1788,P725,3,Rs. 188.07,50,Rs. 94.03,Visa,2024-07-01,2024,7,1,251,1,94.03
U377,P272,1,Rs. 128.2,15,Rs. 108.97,Visa,2024-09-30,2024,9,30,160,1,108.97
U1804,P661,5,Rs. 326.51,20,Rs. 261.21,Visa,2024-05-27,2024,5,27,286,1,261.21
U1109,P579,3,Rs. 149.94,20,Rs. 119.95,JazzCash,2024-08-21,2024,8,21,200,1,119.95
U1371,P513,1,Rs. 285.95,20,Rs. 228.76,Easypaisa,2024-10-02,2024,10,2,158,1,228.76
U1068,P1952,6,Rs. 54.61,0,Rs. 54.61,JazzCash,2024-09-30,2024,9,30,160,1,54.61
U1729,P1577,6,Rs. 452.36,5,Rs. 429.74,Easypaisa,2024-03-23,2024,3,23,351,1,429.74
U1067,P1277,3,Rs. 408.46,50,Rs. 204.23,JazzCash,2024-10-30,2024,10,30,130,1,204.23
U1322,P1989,6,Rs. 386.46,30,Rs. 270.52,UBL Omni,2024-07-08,2024,7,8,244,1,270.52
U1861,P1104,2,Rs. 470.95,20,Rs. 376.76,UBL Omni,2024-01-02,2024,1,2,432,1,376.76
U1003,P269,4,Rs. 156.47,15,Rs. 133.0,UBL Omni,2024-05-13,2024,5,13,300,1,133.0
U387,P374,1,Rs. 364.19,10,Rs. 327.77,Easypaisa,2024-05-01,2024,5,1,312,1,327.77
U1783,P18,4,Rs. 449.09,25,Rs. 336.82,JazzCash,2024-11-04,2024,11,4,125,1,336.82
U1042,P1440,0,Rs. 31.93,15,Rs. 27.14,Easypaisa,2024-03-14,2024,3,14,360,1,27.14
U1327,P392,5,Rs. 355.88,5,Rs. 338.09,JazzCash,2024-01-22,2024,1,22,412,1,338.09
U1949,P857,1,Rs. 221.69,5,Rs. 210.61,UBL Omni,2024-07-25,2024,7,25,227,1,210.61
U1835,P118,0,Rs. 101.29,15,Rs. 86.1,JazzCash,2024-02-23,2024,2,23,380,1,86.1
U489,P1087,1,Rs. 236.16,15,Rs. 200.74,Easypaisa,2024-02-29,2024,2,29,374,1,200.74
U1271,P647,2,Rs. 469.76,20,Rs. 375.81,JazzCash,2024-11-20,2024,11,20,109,1,375.81
U981,P41,0,Rs. 74.55,30,Rs. 52.18,Cash on Delivery,2024-07-23,2024,7,23,229,1,52.18
U897,P845,3,Rs. 376.07,30,Rs. 263.25,Visa,2024-05-24,2024,5,24,289,1,263.25
U645,P644,3,Rs. 362.5,10,Rs. 326.25,UBL Omni,2024-09-10,2024,9,10,180,1,326.25
U1234,P1914,0,Rs. 129.89,5,Rs. 123.4,Visa,2024-04-21,2024,4,21,322,1,123.4
U565,P1888,3,Rs. 206.43,25,Rs. 154.82,JazzCash,2024-06-26,2024,6,26,256,1,154.82
U705,P1667,5,Rs. 27.03,15,Rs. 22.98,Cash on Delivery,2024-05-29,2024,5,29,284,1,22.98
U422,P1778,0,Rs. 146.47,10,Rs. 131.82,Visa,2024-05-26,2024,5,26,287,1,131.82
U1029,P1804,1,Rs. 380.81,20,Rs. 304.65,UBL Omni,2024-04-01,2024,4,1,342,1,304.65
U1582,P279,6,Rs. 257.14,20,Rs. 205.71,Easypaisa,2024-09-14,2024,9,14,176,1,205.71
U1057,P1383,0,Rs. 428.47,0,Rs. 428.47,UBL Omni,2024-03-15,2024,3,15,359,1,428.47
U1987,P675,1,Rs. 446.45,5,Rs. 424.13,JazzCash,2024-10-15,2024,10,15,145,1,424.13
U406,P1408,2,Rs. 393.56,25,Rs. 295.17,Easypaisa,2024-07-21,2024,7,21,231,1,295.17
U397,P1961,0,Rs. 85.54,25,Rs. 64.16,UBL Omni,2024-07-11,2024,7,11,241,1,64.16
U1710,P246,1,Rs. 490.71,5,Rs. 466.17,Visa,2024-03-10,2024,3,10,364,1,466.17
U320,P1838,4,Rs. 349.25,10,Rs. 314.32,JazzCash,2024-08-02,2024,8,2,219,1,314.32
U1784,P1986,4,Rs. 343.77,30,Rs. 240.64,Easypaisa,2024-04-01,2024,4,1,342,1,240.64
U928,P1500,0,Rs. 415.94,10,Rs. 374.35,Cash on Delivery,2024-01-22,2024,1,22,412,1,374.35
U1590,P577,5,Rs. 323.61,5,Rs. 307.43,Easypaisa,2024-04-16,2024,4,16,327,1,307.43
U435,P723,6,Rs. 229.69,25,Rs. 172.27,JazzCash,2024-08-21,2024,8,21,200,1,172.27
U1676,P287,0,Rs. 458.94,0,Rs. 458.94,JazzCash,2024-03-14,2024,3,14,360,1,458.94
U559,P1125,3,Rs. 294.66,15,Rs. 250.46,Easypaisa,2024-10-19,2024,10,19,141,1,250.46
U1185,P875,0,Rs. 145.2,15,Rs. 123.42,Visa,2024-11-15,2024,11,15,114,1,123.42
U777,P1026,3,Rs. 254.76,0,Rs. 254.76,Visa,2024-06-06,2024,6,6,276,1,254.76
U1586,P1230,1,Rs. 285.83,10,Rs. 257.25,JazzCash,2024-06-27,2024,6,27,255,1,257.25
U1377,P1238,4,Rs. 379.22,15,Rs. 322.34,Easypaisa,2024-07-17,2024,7,17,235,1,322.34
U1009,P1552,5,Rs. 480.49,0,Rs. 480.49,Cash on Delivery,2024-07-15,2024,7,15,237,1,480.49
U509,P51,6,Rs. 61.37,20,Rs. 49.1,UBL Omni,2024-01-10,2024,1,10,424,1,49.1
U113,P601,4,Rs. 354.3,25,Rs. 265.73,UBL Omni,2024-01-16,2024,1,16,418,1,265.73
U911,P365,2,Rs. 84.13,30,Rs. 58.89,UBL Omni,2024-04-27,2024,4,27,316,1,58.89
U643,P1793,1,Rs. 257.35,50,Rs. 128.68,UBL Omni,2024-11-13,2024,11,13,116,1,128.68
U1644,P684,4,Rs. 274.11,15,Rs. 232.99,UBL Omni,2024-10-17,2024,10,17,143,1,232.99
U109,P481,0,Rs. 235.13,25,Rs. 176.35,JazzCash,2024-08-06,2024,8,6,215,1,176.35
U64,P913,5,Rs. 309.55,10,Rs. 278.6,UBL Omni,2024-06-02,2024,6,2,280,1,278.6
U550,P1,1,Rs. 105.61,10,Rs. 95.05,Cash on Delivery,2024-07-13,2024,7,13,239,1,95.05
U863,P1018,4,Rs. 485.75,20,Rs. 388.6,JazzCash,2024-09-08,2024,9,8,182,1,388.6
U1877,P584,3,Rs. 414.76,0,Rs. 414.76,Visa,2024-06-30,2024,6,30,252,1,414.76
U224,P425,3,Rs. 357.02,5,Rs. 339.17,UBL Omni,2024-02-11,2024,2,11,392,1,339.17
U1769,P1265,2,Rs. 74.67,20,Rs. 59.74,Cash on Delivery,2024-05-21,2024,5,21,292,1,59.74
U1717,P1818,4,Rs. 422.47,15,Rs. 359.1,Visa,2024-10-27,2024,10,27,133,1,359.1
U1088,P1445,1,Rs. 66.37,25,Rs. 49.78,Cash on Delivery,2024-09-09,2024,9,9,181,1,49.78
U221,P20,5,Rs. 213.23,20,Rs. 170.58,Easypaisa,2024-05-29,2024,5,29,284,1,170.58
U1937,P1525,5,Rs. 468.2,10,Rs. 421.38,UBL Omni,2024-11-09,2024,11,9,120,1,421.38
U1617,P1164,6,Rs. 227.18,5,Rs. 215.82,Easypaisa,2024-09-15,2024,9,15,175,1,215.82
U383,P728,5,Rs. 398.36,0,Rs. 398.36,Visa,2024-03-26,2024,3,26,348,1,398.36
U1488,P878,4,Rs. 310.86,10,Rs. 279.77,JazzCash,2024-10-30,2024,10,30,130,1,279.77
U1388,P115,2,Rs. 258.6,15,Rs. 219.81,Easypaisa,2024-02-09,2024,2,9,394,1,219.81
U1210,P225,0,Rs. 417.57,50,Rs. 208.78,JazzCash,2024-02-22,2024,2,22,381,1,208.78
U576,P333,3,Rs. 199.16,15,Rs. 169.29,Visa,2024-03-20,2024,3,20,354,1,169.29
U1147,P1274,5,Rs. 407.91,10,Rs. 367.12,UBL Omni,2024-06-18,2024,6,18,264,1,367.12
U1040,P455,1,Rs. 189.84,20,Rs. 151.87,UBL Omni,2024-03-08,2024,3,8,366,1,151.87
U465,P126,5,Rs. 274.65,20,Rs. 219.72,Visa,2024-11-08,2024,11,8,121,1,219.72
U1700,P410,5,Rs. 116.85,30,Rs. 81.79,Cash on Delivery,2024-10-02,2024,10,2,158,1,81.79
U990,P1969,5,Rs. 471.23,20,Rs. 376.98,Easypaisa,2024-02-14,2024,2,14,389,1,376.98
U408,P1086,0,Rs. 476.57,5,Rs. 452.74,UBL Omni,2024-09-23,2024,9,23,167,1,452.74
U976,P1207,0,Rs. 399.82,50,Rs. 199.91,Visa,2024-01-14,2024,1,14,420,1,199.91
U1873,P689,4,Rs. 429.88,25,Rs. 322.41,UBL Omni,2024-07-21,2024,7,21,231,1,322.41
U914,P451,4,Rs. 253.96,10,Rs. 228.56,Cash on Delivery,2024-04-23,2024,4,23,320,1,228.56
U808,P191,1,Rs. 366.79,20,Rs. 293.43,Cash on Delivery,2024-03-22,2024,3,22,352,1,293.43
U1242,P536,5,Rs. 431.98,25,Rs. 323.99,JazzCash,2024-01-06,2024,1,6,428,1,323.99
U1272,P651,5,Rs. 487.54,50,Rs. 243.77,Easypaisa,2024-04-14,2024,4,14,329,1,243.77
U1528,P1842,1,Rs. 172.45,0,Rs. 172.45,UBL Omni,2024-01-09,2024,1,9,425,1,172.45
U1179,P1396,6,Rs. 482.74,20,Rs. 386.19,Cash on Delivery,2024-03-08,2024,3,8,366,1,386.19
U1446,P1161,4,Rs. 334.87,15,Rs. 284.64,Visa,2024-04-25,2024,4,25,318,1,284.64
U1203,P1353,0,Rs. 453.66,0,Rs. 453.66,Cash on Delivery,2024-07-29,2024,7,29,223,1,453.66
U917,P1543,6,Rs. 348.31,20,Rs. 278.65,Visa,2024-05-05,2024,5,5,308,1,278.65
U557,P1812,0,Rs. 419.33,20,Rs. 335.46,Easypaisa,2024-03-22,2024,3,22,352,1,335.46
U1166,P331,5,Rs. 465.95,20,Rs. 372.76,UBL Omni,2024-09-08,2024,9,8,182,1,372.76
U370,P1640,0,Rs. 286.5,5,Rs. 272.18,UBL Omni,2024-08-10,2024,8,10,211,1,272.18
U1392,P1735,5,Rs. 163.86,25,Rs. 122.9,Easypaisa,2024-07-11,2024,7,11,241,1,122.9
U1571,P1654,6,Rs. 312.3,10,Rs. 281.07,JazzCash,2024-01-31,2024,1,31,403,1,281.07
U490,P1426,4,Rs. 72.96,5,Rs. 69.31,UBL Omni,2024-08-27,2024,8,27,194,1,69.31
U254,P308,6,Rs. 490.75,30,Rs. 343.52,UBL Omni,2024-07-01,2024,7,1,251,1,343.52
U1358,P947,1,Rs. 441.92,30,Rs. 309.34,Easypaisa,2024-04-28,2024,4,28,315,1,309.34
U1952,P946,3,Rs. 171.56,20,Rs. 137.25,JazzCash,2024-07-26,2024,7,26,226,1,137.25
U1180,P226,4,Rs. 181.18,20,Rs. 144.94,UBL Omni,2024-01-30,2024,1,30,404,1,144.94
U521,P1124,2,Rs. 401.02,15,Rs. 340.87,Cash on Delivery,2024-05-11,2024,5,11,302,1,340.87
U519,P781,5,Rs. 482.4,50,Rs. 241.2,Visa,2024-04-07,2024,4,7,336,1,241.2
U1802,P54,4,Rs. 70.44,25,Rs. 52.83,UBL Omni,2024-02-25,2024,2,25,378,1,52.83
U427,P606,4,Rs. 239.67,15,Rs. 203.72,JazzCash,2024-01-27,2024,1,27,407,1,203.72
U1482,P1354,3,Rs. 303.14,0,Rs. 303.14,Visa,2024-05-17,2024,5,17,296,1,303.14
U514,P826,5,Rs. 123.71,50,Rs. 61.85,JazzCash,2024-10-12,2024,10,12,148,1,61.85
U507,P871,3,Rs. 34.13,50,Rs. 17.07,Cash on Delivery,2024-03-09,2024,3,9,365,1,17.07
U117,P30,6,Rs. 400.31,25,Rs. 300.23,Easypaisa,2024-08-03,2024,8,3,218,1,300.23
U1205,P596,6,Rs. 356.78,20,Rs. 285.42,Visa,2024-03-22,2024,3,22,352,1,285.42
U187,P918,5,Rs. 334.77,15,Rs. 284.55,Cash on Delivery,2024-01-29,2024,1,29,405,1,284.55
U1438,P1235,0,Rs. 361.82,20,Rs. 289.46,Cash on Delivery,2024-11-08,2024,11,8,121,1,289.46
U843,P820,6,Rs. 367.32,20,Rs. 293.86,Easypaisa,2024-06-09,2024,6,9,273,1,293.86
U43,P1759,5,Rs. 269.87,50,Rs. 134.94,JazzCash,2024-08-06,2024,8,6,215,1,134.94
U343,P538,2,Rs. 238.9,25,Rs. 179.18,Cash on Delivery,2024-04-17,2024,4,17,326,1,179.18
U615,P1837,1,Rs. 44.18,30,Rs. 30.93,Cash on Delivery,2024-02-11,2024,2,11,392,1,30.93
U1833,P808,4,Rs. 74.43,15,Rs. 63.27,Cash on Delivery,2024-02-27,2024,2,27,376,1,63.27
U70,P1786,4,Rs. 460.89,10,Rs. 414.8,Visa,2024-05-18,2024,5,18,295,1,414.8
U1516,P619,4,Rs. 336.49,20,Rs. 269.19,Cash on Delivery,2024-09-03,2024,9,3,187,1,269.19
U961,P1832,1,Rs. 158.42,25,Rs. 118.81,JazzCash,2024-01-10,2024,1,10,424,1,118.81
U1024,P769,2,Rs. 178.58,50,Rs. 89.29,UBL Omni,2024-02-04,2024,2,4,399,1,89.29
U696,P1177,6,Rs. 416.29,25,Rs. 312.22,JazzCash,2024-09-09,2024,9,9,181,1,312.22
U1215,P1906,2,Rs. 169.17,25,Rs. 126.88,JazzCash,2024-10-16,2024,10,16,144,1,126.88
U1953,P925,6,Rs. 95.06,5,Rs. 90.31,Cash on Delivery,2024-06-15,2024,6,15,267,1,90.31
U300,P127,5,Rs. 41.61,15,Rs. 35.37,UBL Omni,2024-11-05,2024,11,5,124,1,35.37
U929,P747,5,Rs. 236.78,25,Rs. 177.59,Easypaisa,2024-06-23,2024,6,23,259,1,177.59
U39,P1748,2,Rs. 219.19,25,Rs. 164.39,JazzCash,2024-07-25,2024,7,25,227,1,164.39
U558,P969,5,Rs. 56.83,30,Rs. 39.78,UBL Omni,2024-07-25,2024,7,25,227,1,39.78
U1167,P1419,5,Rs. 152.63,30,Rs. 106.84,Visa,2024-07-16,2024,7,16,236,1,106.84
U1923,P1149,0,Rs. 206.19,0,Rs. 206.19,Cash on Delivery,2024-10-15,2024,10,15,145,1,206.19
U1292,P370,5,Rs. 357.54,15,Rs. 303.91,Cash on Delivery,2024-06-15,2024,6,15,267,1,303.91
U403,P256,6,Rs. 481.16,15,Rs. 408.99,Visa,2024-01-21,2024,1,21,413,1,408.99
U534,P1066,2,Rs. 50.89,20,Rs. 40.71,UBL Omni,2024-06-20,2024,6,20,262,1,40.71
U1654,P1229,0,Rs. 300.6,15,Rs. 255.51,JazzCash,2024-10-12,2024,10,12,148,1,255.51
U1955,P484,5,Rs. 182.04,0,Rs. 182.04,JazzCash,2024-08-23,2024,8,23,198,1,182.04
U175,P1532,5,Rs. 489.42,50,Rs. 244.71,Cash on Delivery,2024-08-20,2024,8,20,201,1,244.71
U694,P569,2,Rs. 282.5,5,Rs. 268.38,Cash on Delivery,2024-04-14,2024,4,14,329,1,268.38
U1898,P145,1,Rs. 498.73,25,Rs. 374.05,JazzCash,2024-08-01,2024,8,1,220,1,374.05
U179,P2000,5,Rs. 177.91,5,Rs. 169.01,UBL Omni,2024-07-17,2024,7,17,235,1,169.01
U572,P274,3,Rs. 32.89,0,Rs. 32.89,UBL Omni,2024-10-08,2024,10,8,152,1,32.89
U804,P945,3,Rs. 108.21,10,Rs. 97.39,UBL Omni,2024-10-10,2024,10,10,150,1,97.39
U307,P885,2,Rs. 448.45,0,Rs. 448.45,Visa,2024-10-17,2024,10,17,143,1,448.45
U360,P305,0,Rs. 70.54,30,Rs. 49.38,Easypaisa,2024-09-11,2024,9,11,179,1,49.38
U1169,P721,0,Rs. 18.74,5,Rs. 17.8,Visa,2024-09-19,2024,9,19,171,1,17.8
U896,P966,1,Rs. 315.16,50,Rs. 157.58,Easypaisa,2024-06-22,2024,6,22,260,1,157.58
U1961,P52,2,Rs. 267.88,50,Rs. 133.94,JazzCash,2024-07-16,2024,7,16,236,1,133.94
U1065,P1241,1,Rs. 205.06,25,Rs. 153.8,Cash on Delivery,2024-08-13,2024,8,13,208,1,153.8
U1801,P962,3,Rs. 225.4,15,Rs. 191.59,Visa,2024-04-02,2024,4,2,341,1,191.59
U1456,P415,4,Rs. 110.73,30,Rs. 77.51,Cash on Delivery,2024-11-21,2024,11,21,108,1,77.51
U1318,P1093,5,Rs. 166.63,30,Rs. 116.64,Visa,2024-03-04,2024,3,4,370,1,116.64
U1129,P1980,6,Rs. 377.75,50,Rs. 188.88,UBL Omni,2024-05-25,2024,5,25,288,1,188.88
U1564,P1765,3,Rs. 131.14,5,Rs. 124.58,Easypaisa,2024-06-19,2024,6,19,263,1,124.58
U1211,P362,5,Rs. 197.79,30,Rs. 138.45,JazzCash,2024-02-18,2024,2,18,385,1,138.45
U1004,P799,5,Rs. 439.4,10,Rs. 395.46,Cash on Delivery,2024-04-03,2024,4,3,340,1,395.46
U1704,P765,6,Rs. 301.6,20,Rs. 241.28,Visa,2024-10-22,2024,10,22,138,1,241.28
U1585,P1900,4,Rs. 250.0,25,Rs. 187.5,Cash on Delivery,2024-06-11,2024,6,11,271,1,187.5
U478,P1870,3,Rs. 216.18,30,Rs. 151.33,UBL Omni,2024-03-27,2024,3,27,347,1,151.33
U1629,P833,6,Rs. 105.1,25,Rs. 78.82,Easypaisa,2024-03-10,2024,3,10,364,1,78.82
U1404,P1883,2,Rs. 317.59,30,Rs. 222.31,JazzCash,2024-04-18,2024,4,18,325,1,222.31
U1852,P1067,4,Rs. 105.15,5,Rs. 99.89,Easypaisa,2024-09-03,2024,9,3,187,1,99.89
U245,P1503,0,Rs. 436.86,5,Rs. 415.02,Easypaisa,2024-02-11,2024,2,11,392,1,415.02
U150,P395,5,Rs. 143.47,25,Rs. 107.6,Visa,2024-06-07,2024,6,7,275,1,107.6
U575,P1803,4,Rs. 55.64,15,Rs. 47.29,UBL Omni,2024-06-07,2024,6,7,275,1,47.29
U651,P595,0,Rs. 10.09,15,Rs. 8.58,Cash on Delivery,2024-05-11,2024,5,11,302,1,8.58
U1437,P1112,5,Rs. 36.53,15,Rs. 31.05,Easypaisa,2024-11-12,2024,11,12,117,1,31.05
U684,P1140,6,Rs. 222.65,20,Rs. 178.12,Cash on Delivery,2024-04-01,2024,4,1,342,1,178.12
U353,P539,1,Rs. 15.04,25,Rs. 11.28,Easypaisa,2024-03-10,2024,3,10,364,1,11.28
U14,P1336,1,Rs. 407.48,5,Rs. 387.11,UBL Omni,2024-08-17,2024,8,17,204,1,387.11
U1870,P860,6,Rs. 343.35,20,Rs. 274.68,UBL Omni,2024-09-20,2024,9,20,170,1,274.68
U87,P901,4,Rs. 215.44,50,Rs. 107.72,JazzCash,2024-06-22,2024,6,22,260,1,107.72
U1806,P1399,4,Rs. 292.11,30,Rs. 204.48,Visa,2024-09-01,2024,9,1,189,1,204.48
U937,P1822,0,Rs. 279.38,20,Rs. 223.5,Easypaisa,2024-02-24,2024,2,24,379,1,223.5
U95,P1868,1,Rs. 260.56,5,Rs. 247.53,Easypaisa,2024-07-14,2024,7,14,238,1,247.53
U693,P123,1,Rs. 161.64,0,Rs. 161.64,Easypaisa,2024-10-13,2024,10,13,147,1,161.64
U499,P254,3,Rs. 294.52,10,Rs. 265.07,Easypaisa,2024-01-24,2024,1,24,410,1,265.07
U1380,P465,1,Rs. 324.33,0,Rs. 324.33,JazzCash,2024-10-14,2024,10,14,146,1,324.33
U1434,P1072,6,Rs. 168.92,10,Rs. 152.03,Visa,2024-08-15,2024,8,15,206,1,152.03
U644,P77,0,Rs. 246.05,30,Rs. 172.23,JazzCash,2024-01-11,2024,1,11,423,1,172.23
U1816,P1407,6,Rs. 419.4,50,Rs. 209.7,Visa,2024-05-19,2024,5,19,294,1,209.7
U248,P556,5,Rs. 116.06,0,Rs. 116.06,Easypaisa,2024-10-17,2024,10,17,143,1,116.06
U1632,P682,3,Rs. 157.2,10,Rs. 141.48,UBL Omni,2024-05-29,2024,5,29,284,1,141.48
U88,P838,3,Rs. 354.49,30,Rs. 248.14,Cash on Delivery,2024-11-20,2024,11,20,109,1,248.14
U785,P791,0,Rs. 105.45,10,Rs. 94.91,Visa,2024-05-09,2024,5,9,304,1,94.91
U1607,P631,2,Rs. 92.92,10,Rs. 83.63,UBL Omni,2024-04-02,2024,4,2,341,1,83.63
U1931,P1672,5,Rs. 351.99,10,Rs. 316.79,Easypaisa,2024-09-17,2024,9,17,173,1,316.79
U1352,P1942,2,Rs. 195.8,20,Rs. 156.64,UBL Omni,2024-10-05,2024,10,5,155,1,156.64
U855,P1535,5,Rs. 223.01,25,Rs. 167.26,JazzCash,2024-09-10,2024,9,10,180,1,167.26
U7,P554,0,Rs. 342.66,30,Rs. 239.86,JazzCash,2024-07-24,2024,7,24,228,1,239.86
U382,P1203,6,Rs. 422.7,0,Rs. 422.7,Visa,2024-09-20,2024,9,20,170,1,422.7
U846,P426,2,Rs. 427.29,5,Rs. 405.93,UBL Omni,2024-08-12,2024,8,12,209,1,405.93
U464,P300,1,Rs. 192.48,15,Rs. 163.61,UBL Omni,2024-06-05,2024,6,5,277,1,163.61
U1453,P420,0,Rs. 462.91,20,Rs. 370.33,Cash on Delivery,2024-07-02,2024,7,2,250,1,370.33
U1933,P691,4,Rs. 480.8,25,Rs. 360.6,Easypaisa,2024-11-05,2024,11,5,124,1,360.6
U608,P1852,5,Rs. 30.56,30,Rs. 21.39,JazzCash,2024-06-02,2024,6,2,280,1,21.39
