Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Recency,Frequency,Monetary_Value
135-13-8269,Lahore,0,0,2,Rs. 78.88,2,7.888,Rs. 165.648,2019-01-26,16:04,Cash on Delivery,157.76,4.761904762,7.888,9.1,2019,1,26,2234,1,165.648
649-11-3678,Faisalabad,1,0,2,Rs. 22.93,9,10.3185,Rs. 216.6885,2019-02-26,20:26,Cash on Delivery,206.37,4.761904762,10.3185,5.5,2019,2,26,2203,1,216.6885
319-50-3348,Lahore,1,0,4,Rs. 40.3,2,4.03,Rs. 84.63,2019-11-03,15:30,Easypaisa,80.6,4.761904762,4.03,4.4,2019,11,3,1953,1,84.63
189-55-2313,Faisalabad,1,0,1,Rs. 62.18,10,31.09,Rs. 652.89,2019-01-31,10:33,Easypaisa,621.8,4.761904762,31.09,6.0,2019,1,31,2229,1,652.89
651-96-5970,Lahore,1,1,1,Rs. 46.41,1,2.3205,Rs. 48.7305,2019-03-03,20:06,Credit card,46.41,4.761904762,2.3205,4.0,2019,3,3,2198,1,48.7305
559-61-5987,Lahore,1,0,3,Rs. 17.75,1,0.8875,Rs. 18.6375,2019-01-14,10:38,Cash on Delivery,17.75,4.761904762,0.8875,8.6,2019,1,14,2246,1,18.6375
725-32-9708,Lahore,0,0,1,Rs. 68.71,4,13.742,Rs. 288.582,2019-04-01,19:01,Cash on Delivery,274.84,4.761904762,13.742,4.1,2019,4,1,2169,1,288.582
643-38-7867,Lahore,1,1,4,Rs. 97.94,1,4.897,Rs. 102.837,2019-07-03,11:44,Easypaisa,97.94,4.761904762,4.897,6.9,2019,7,3,2076,1,102.837
420-97-3340,Lahore,1,0,2,Rs. 71.68,3,10.752,Rs. 225.792,2019-03-28,15:30,Credit card,215.04,4.761904762,10.752,9.2,2019,3,28,2173,1,225.792
333-73-7901,Faisalabad,1,0,3,Rs. 54.92,8,21.968,Rs. 461.328,2019-03-23,13:24,Easypaisa,439.36,4.761904762,21.968,7.6,2019,3,23,2178,1,461.328
827-26-2100,Lahore,0,1,4,Rs. 33.84,9,15.228,Rs. 319.788,2019-03-21,16:21,Easypaisa,304.56,4.761904762,15.228,8.8,2019,3,21,2180,1,319.788
530-90-9855,Lahore,0,1,4,Rs. 47.59,8,19.036,Rs. 399.756,2019-01-01,14:47,Cash on Delivery,380.72,4.761904762,19.036,5.7,2019,1,1,2259,1,399.756
538-22-0304,Faisalabad,1,1,0,Rs. 64.95,10,32.475,Rs. 681.975,2019-03-24,18:27,Cash on Delivery,649.5,4.761904762,32.475,5.2,2019,3,24,2177,1,681.975
190-14-3147,Lahore,1,0,3,Rs. 17.97,4,3.594,Rs. 75.474,2019-02-23,20:43,Easypaisa,71.88,4.761904762,3.594,6.4,2019,2,23,2206,1,75.474
288-38-3758,Faisalabad,0,0,1,Rs. 84.87,3,12.7305,Rs. 267.3405,2019-01-25,18:30,Easypaisa,254.61,4.761904762,12.7305,7.4,2019,1,25,2235,1,267.3405
234-36-2483,Lahore,1,1,3,Rs. 57.59,6,17.277,Rs. 362.817,2019-02-15,13:51,Cash on Delivery,345.54,4.761904762,17.277,5.1,2019,2,15,2214,1,362.817
400-89-4171,Faisalabad,1,0,5,Rs. 80.97,8,32.388,Rs. 680.148,2019-01-28,13:05,Cash on Delivery,647.76,4.761904762,32.388,9.3,2019,1,28,2232,1,680.148
226-71-3580,Faisalabad,1,0,5,Rs. 23.75,9,10.6875,Rs. 224.4375,2019-01-31,12:02,Cash on Delivery,213.75,4.761904762,10.6875,9.5,2019,1,31,2229,1,224.4375
373-09-4567,Faisalabad,1,1,2,Rs. 77.56,10,38.78,Rs. 814.38,2019-03-14,20:35,Easypaisa,775.6,4.761904762,38.78,6.9,2019,3,14,2187,1,814.38
408-26-9866,Faisalabad,1,0,5,Rs. 73.98,7,25.893,Rs. 543.753,2019-02-03,16:42,Easypaisa,517.86,4.761904762,25.893,4.1,2019,2,3,2226,1,543.753
546-80-2899,Lahore,0,1,4,Rs. 37.69,2,3.769,Rs. 79.149,2019-02-20,15:29,Easypaisa,75.38,4.761904762,3.769,9.5,2019,2,20,2209,1,79.149
765-26-6951,Lahore,1,1,5,Rs. 72.61,6,21.783,Rs. 457.443,2019-01-01,10:39,Credit card,435.66,4.761904762,21.783,6.9,2019,1,1,2259,1,457.443
189-08-9157,Faisalabad,1,0,1,Rs. 31.73,9,14.2785,Rs. 299.8485,2019-08-01,16:17,Credit card,285.57,4.761904762,14.2785,5.9,2019,8,1,2047,1,299.8485
372-94-8041,Lahore,1,1,3,Rs. 15.26,6,4.578,Rs. 96.138,2019-02-15,18:03,Easypaisa,91.56,4.761904762,4.578,9.8,2019,2,15,2214,1,96.138
110-48-7033,Lahore,0,1,1,Rs. 32.62,4,6.524,Rs. 137.004,2019-01-29,14:12,Cash on Delivery,130.48,4.761904762,6.524,9.0,2019,1,29,2231,1,137.004
562-12-5430,Lahore,0,0,1,Rs. 88.15,3,13.2225,Rs. 277.6725,2019-01-18,10:11,Easypaisa,264.45,4.761904762,13.2225,7.9,2019,1,18,2242,1,277.6725
794-42-3736,Lahore,1,1,2,Rs. 33.33,2,3.333,Rs. 69.993,2019-01-26,14:41,Credit card,66.66,4.761904762,3.333,6.4,2019,1,26,2234,1,69.993
284-34-9626,Lahore,1,0,4,Rs. 77.04,3,11.556,Rs. 242.676,2019-11-02,10:39,Credit card,231.12,4.761904762,11.556,7.2,2019,11,2,1954,1,242.676
225-98-1496,Faisalabad,1,0,1,Rs. 27.02,3,4.053,Rs. 85.113,2019-02-03,13:01,Credit card,81.06,4.761904762,4.053,7.1,2019,2,3,2226,1,85.113
327-40-9673,Lahore,0,1,5,Rs. 72.6,6,21.78,Rs. 457.38,2019-01-13,19:51,Cash on Delivery,435.6,4.761904762,21.78,6.9,2019,1,13,2247,1,457.38
559-98-9873,Lahore,0,0,1,Rs. 53.65,7,18.7775,Rs. 394.3275,2019-10-02,12:56,Easypaisa,375.55,4.761904762,18.7775,5.2,2019,10,2,1985,1,394.3275
130-98-8941,Faisalabad,1,1,1,Rs. 64.26,7,22.491,Rs. 472.311,2019-09-02,10:00,Cash on Delivery,449.82,4.761904762,22.491,5.7,2019,9,2,2015,1,472.311
573-10-3877,Lahore,0,1,3,Rs. 39.01,1,1.9505,Rs. 40.9605,2019-12-03,16:46,Credit card,39.01,4.761904762,1.9505,4.7,2019,12,3,1923,1,40.9605
156-95-3964,Lahore,1,0,2,Rs. 55.39,4,11.078,Rs. 232.638,2019-03-25,15:19,Easypaisa,221.56,4.761904762,11.078,8.0,2019,3,25,2176,1,232.638
183-21-3799,Faisalabad,1,0,0,Rs. 77.63,9,34.9335,Rs. 733.6035,2019-02-19,15:14,Easypaisa,698.67,4.761904762,34.9335,7.2,2019,2,19,2210,1,733.6035
592-46-1692,Faisalabad,0,0,2,Rs. 36.77,7,12.8695,Rs. 270.2595,2019-11-01,20:10,Cash on Delivery,257.39,4.761904762,12.8695,7.4,2019,11,1,1955,1,270.2595
241-96-5076,Lahore,0,0,4,Rs. 49.1,2,4.91,Rs. 103.11,2019-08-01,12:58,Credit card,98.2,4.761904762,4.91,6.4,2019,8,1,2047,1,103.11
151-33-7434,Lahore,1,0,2,Rs. 67.77,1,3.3885,Rs. 71.1585,2019-04-02,20:43,Credit card,67.77,4.761904762,3.3885,6.5,2019,4,2,2168,1,71.1585
521-18-7827,Faisalabad,0,1,4,Rs. 39.39,5,9.8475,Rs. 206.7975,2019-01-22,20:46,Credit card,196.95,4.761904762,9.8475,8.7,2019,1,22,2238,1,206.7975
189-40-5216,Faisalabad,1,1,0,Rs. 96.37,7,33.7295,Rs. 708.3195,2019-09-01,11:40,Cash on Delivery,674.59,4.761904762,33.7295,6.0,2019,9,1,2016,1,708.3195
132-32-9879,Lahore,0,0,0,Rs. 93.96,4,18.792,Rs. 394.632,2019-09-03,18:00,Cash on Delivery,375.84,4.761904762,18.792,9.5,2019,9,3,2014,1,394.632
624-01-8356,Lahore,1,0,4,Rs. 49.01,10,24.505,Rs. 514.605,2019-01-27,10:44,Credit card,490.1,4.761904762,24.505,4.2,2019,1,27,2233,1,514.605
307-85-2293,Lahore,1,1,4,Rs. 50.28,5,12.57,Rs. 263.97,2019-07-03,13:58,Easypaisa,251.4,4.761904762,12.57,9.7,2019,7,3,2076,1,263.97
409-33-9708,Lahore,1,0,1,Rs. 98.48,2,9.848,Rs. 206.808,2019-02-19,10:12,Easypaisa,196.96,4.761904762,9.848,9.2,2019,2,19,2210,1,206.808
316-55-4634,Lahore,0,1,2,Rs. 80.05,5,20.0125,Rs. 420.2625,2019-01-26,12:45,Credit card,400.25,4.761904762,20.0125,9.4,2019,1,26,2234,1,420.2625
656-95-9349,Lahore,0,0,3,Rs. 68.93,7,24.1255,Rs. 506.6355,2019-11-03,11:03,Credit card,482.51,4.761904762,24.1255,4.6,2019,11,3,1953,1,506.6355
209-61-0206,Lahore,1,0,4,Rs. 42.91,5,10.7275,Rs. 225.2775,2019-05-01,17:29,Easypaisa,214.55,4.761904762,10.7275,6.1,2019,5,1,2139,1,225.2775
669-54-1719,Lahore,0,1,0,Rs. 18.93,6,5.679,Rs. 119.259,2019-10-02,12:45,Credit card,113.58,4.761904762,5.679,8.1,2019,10,2,1985,1,119.259
448-34-8700,Lahore,0,1,4,Rs. 36.91,7,12.9185,Rs. 271.2885,2019-10-02,13:51,Easypaisa,258.37,4.761904762,12.9185,6.7,2019,10,2,1985,1,271.2885
720-72-2436,Lahore,1,1,2,Rs. 66.52,4,13.304,Rs. 279.384,2019-02-03,18:14,Easypaisa,266.08,4.761904762,13.304,6.9,2019,2,3,2226,1,279.384
413-20-6708,Faisalabad,0,0,1,Rs. 51.47,1,2.5735,Rs. 54.0435,2019-03-18,15:52,Easypaisa,51.47,4.761904762,2.5735,8.5,2019,3,18,2183,1,54.0435
574-80-1489,Lahore,0,0,2,Rs. 62.85,4,12.57,Rs. 263.97,2019-02-25,13:22,Easypaisa,251.4,4.761904762,12.57,8.7,2019,2,25,2204,1,263.97
541-08-3113,Faisalabad,1,1,2,Rs. 65.97,8,26.388,Rs. 554.148,2019-02-02,20:29,Cash on Delivery,527.76,4.761904762,26.388,8.4,2019,2,2,2227,1,554.148
667-92-0055,Lahore,0,1,3,Rs. 99.83,6,29.949,Rs. 628.929,2019-04-03,15:02,Easypaisa,598.98,4.761904762,29.949,8.5,2019,4,3,2167,1,628.929
788-21-5741,Lahore,1,1,1,Rs. 45.38,3,6.807,Rs. 142.947,2019-02-17,13:34,Credit card,136.14,4.761904762,6.807,7.2,2019,2,17,2212,1,142.947
608-05-3804,Lahore,0,1,0,Rs. 39.75,1,1.9875,Rs. 41.7375,2019-02-25,20:19,Cash on Delivery,39.75,4.761904762,1.9875,6.1,2019,2,25,2204,1,41.7375
746-68-6593,Faisalabad,0,0,5,Rs. 87.16,2,8.716,Rs. 183.036,2019-11-01,14:29,Credit card,174.32,4.761904762,8.716,9.7,2019,11,1,1955,1,183.036
649-29-6775,Lahore,1,1,1,Rs. 33.52,1,1.676,Rs. 35.196,2019-08-02,15:31,Cash on Delivery,33.52,4.761904762,1.676,6.7,2019,8,2,2046,1,35.196
200-40-6154,Lahore,0,1,4,Rs. 65.91,6,19.773,Rs. 415.233,2019-09-02,11:45,Cash on Delivery,395.46,4.761904762,19.773,5.7,2019,9,2,2015,1,415.233
345-08-4992,Lahore,1,1,4,Rs. 33.99,6,10.197,Rs. 214.137,2019-08-03,15:37,Credit card,203.94,4.761904762,10.197,7.7,2019,8,3,2045,1,214.137
305-89-2768,Lahore,0,0,4,Rs. 21.9,3,3.285,Rs. 68.985,2019-09-01,18:43,Easypaisa,65.7,4.761904762,3.285,4.7,2019,9,1,2016,1,68.985
272-27-9238,Faisalabad,1,0,2,Rs. 41.24,4,8.248,Rs. 173.208,2019-02-19,16:23,Cash on Delivery,164.96,4.761904762,8.248,7.1,2019,2,19,2210,1,173.208
721-86-6247,Lahore,1,0,4,Rs. 63.42,8,25.368,Rs. 532.728,2019-11-03,12:55,Easypaisa,507.36,4.761904762,25.368,7.4,2019,11,3,1953,1,532.728
272-65-1806,Lahore,1,0,0,Rs. 60.88,9,27.396,Rs. 575.316,2019-01-15,17:17,Easypaisa,547.92,4.761904762,27.396,4.7,2019,1,15,2245,1,575.316
172-42-8274,Lahore,1,0,0,Rs. 38.27,2,3.827,Rs. 80.367,2019-02-03,18:18,Credit card,76.54,4.761904762,3.827,5.8,2019,2,3,2226,1,80.367
422-29-8786,Lahore,1,0,4,Rs. 67.09,5,16.7725,Rs. 352.2225,2019-03-01,16:47,Credit card,335.45,4.761904762,16.7725,9.1,2019,3,1,2200,1,352.2225
233-34-0817,Faisalabad,0,0,0,Rs. 98.84,1,4.942,Rs. 103.782,2019-02-15,11:21,Cash on Delivery,98.84,4.761904762,4.942,8.4,2019,2,15,2214,1,103.782
195-06-0432,Lahore,0,1,4,Rs. 81.01,3,12.1515,Rs. 255.1815,2019-01-13,12:55,Credit card,243.03,4.761904762,12.1515,9.3,2019,1,13,2247,1,255.1815
843-73-4724,Lahore,1,1,1,Rs. 74.1,1,3.705,Rs. 77.805,2019-01-25,11:05,Cash on Delivery,74.1,4.761904762,3.705,9.2,2019,1,25,2235,1,77.805
640-48-5028,Lahore,0,0,4,Rs. 88.39,9,39.7755,Rs. 835.2855,2019-02-03,12:40,Cash on Delivery,795.51,4.761904762,39.7755,6.3,2019,2,3,2226,1,835.2855
291-59-1384,Lahore,1,1,0,Rs. 60.3,1,3.015,Rs. 63.315,2019-02-28,17:38,Cash on Delivery,60.3,4.761904762,3.015,6.0,2019,2,28,2201,1,63.315
831-07-6050,Lahore,1,1,0,Rs. 32.71,5,8.1775,Rs. 171.7275,2019-03-19,11:30,Credit card,163.55,4.761904762,8.1775,9.9,2019,3,19,2182,1,171.7275
160-22-2687,Lahore,0,0,3,Rs. 95.95,5,23.9875,Rs. 503.7375,2019-01-23,14:21,Easypaisa,479.75,4.761904762,23.9875,8.8,2019,1,23,2237,1,503.7375
124-31-1458,Lahore,0,0,0,Rs. 79.59,3,11.9385,Rs. 250.7085,2019-08-01,14:30,Cash on Delivery,238.77,4.761904762,11.9385,6.6,2019,8,1,2047,1,250.7085
282-35-2475,Lahore,1,0,5,Rs. 93.31,2,9.331,Rs. 195.951,2019-03-25,17:53,Cash on Delivery,186.62,4.761904762,9.331,6.3,2019,3,25,2176,1,195.951
214-30-2776,Lahore,0,0,0,Rs. 34.49,5,8.6225,Rs. 181.0725,2019-11-03,19:44,Credit card,172.45,4.761904762,8.6225,9.0,2019,11,3,1953,1,181.0725
237-44-6163,Lahore,1,1,0,Rs. 10.56,8,4.224,Rs. 88.704,2019-01-24,17:43,Cash on Delivery,84.48,4.761904762,4.224,7.6,2019,1,24,2236,1,88.704
207-73-1363,Lahore,1,1,3,Rs. 69.51,2,6.951,Rs. 145.971,2019-01-03,12:15,Easypaisa,139.02,4.761904762,6.951,8.1,2019,1,3,2257,1,145.971
605-03-2706,Lahore,1,0,3,Rs. 15.8,3,2.37,Rs. 49.77,2019-03-25,18:02,Cash on Delivery,47.4,4.761904762,2.37,9.5,2019,3,25,2176,1,49.77
101-17-6199,Lahore,1,1,2,Rs. 45.79,7,16.0265,Rs. 336.5565,2019-03-13,19:44,Credit card,320.53,4.761904762,16.0265,7.0,2019,3,13,2188,1,336.5565
186-71-5196,Lahore,0,0,2,Rs. 79.54,2,7.954,Rs. 167.034,2019-03-27,16:30,Easypaisa,159.08,4.761904762,7.954,6.2,2019,3,27,2174,1,167.034
746-94-0204,Lahore,1,1,1,Rs. 83.24,9,37.458,Rs. 786.618,2019-01-29,11:56,Credit card,749.16,4.761904762,37.458,7.4,2019,1,29,2231,1,786.618
324-41-6833,Faisalabad,0,0,0,Rs. 30.2,8,12.08,Rs. 253.68,2019-03-03,19:30,Easypaisa,241.6,4.761904762,12.08,5.1,2019,3,3,2198,1,253.68
690-01-6631,Lahore,1,1,1,Rs. 17.49,10,8.745,Rs. 183.645,2019-02-22,18:35,Easypaisa,174.9,4.761904762,8.745,6.6,2019,2,22,2207,1,183.645
652-43-6591,Lahore,1,0,1,Rs. 97.29,8,38.916,Rs. 817.236,2019-09-03,13:18,Credit card,778.32,4.761904762,38.916,6.2,2019,9,3,2014,1,817.236
210-67-5886,Faisalabad,0,0,3,Rs. 98.21,3,14.7315,Rs. 309.3615,2019-05-02,10:41,Credit card,294.63,4.761904762,14.7315,7.8,2019,5,2,2138,1,309.3615
836-82-5858,Lahore,0,1,3,Rs. 69.37,9,31.2165,Rs. 655.5465,2019-01-26,19:14,Easypaisa,624.33,4.761904762,31.2165,4.0,2019,1,26,2234,1,655.5465
173-57-2300,Faisalabad,0,1,5,Rs. 72.88,2,7.288,Rs. 153.048,2019-03-13,12:51,Cash on Delivery,145.76,4.761904762,7.288,6.1,2019,3,13,2188,1,153.048
212-62-1842,Lahore,1,1,2,Rs. 58.26,6,17.478,Rs. 367.038,2019-03-28,16:44,Cash on Delivery,349.56,4.761904762,17.478,9.9,2019,3,28,2173,1,367.038
740-22-2500,Faisalabad,1,0,0,Rs. 84.05,3,12.6075,Rs. 264.7575,2019-01-23,13:29,Cash on Delivery,252.15,4.761904762,12.6075,9.8,2019,1,23,2237,1,264.7575
745-71-3520,Lahore,0,0,0,Rs. 25.22,7,8.827,Rs. 185.367,2019-04-02,10:23,Cash on Delivery,176.54,4.761904762,8.827,8.2,2019,4,2,2168,1,185.367
210-30-7976,Lahore,0,0,1,Rs. 22.32,4,4.464,Rs. 93.744,2019-03-14,11:16,Easypaisa,89.28,4.761904762,4.464,4.1,2019,3,14,2187,1,93.744
278-86-2735,Lahore,1,0,2,Rs. 52.34,3,7.851,Rs. 164.871,2019-03-27,14:03,Cash on Delivery,157.02,4.761904762,7.851,9.2,2019,3,27,2174,1,164.871
629-42-4133,Faisalabad,1,1,3,Rs. 21.8,8,8.72,Rs. 183.12,2019-02-19,19:24,Cash on Delivery,174.4,4.761904762,8.72,8.3,2019,2,19,2210,1,183.12
576-31-4774,Lahore,1,0,3,Rs. 73.41,3,11.0115,Rs. 231.2415,2019-02-03,13:10,Easypaisa,220.23,4.761904762,11.0115,4.0,2019,2,3,2226,1,231.2415
378-24-2715,Lahore,1,1,4,Rs. 53.44,2,5.344,Rs. 112.224,2019-01-20,20:38,Easypaisa,106.88,4.761904762,5.344,4.1,2019,1,20,2240,1,112.224
778-71-5554,Faisalabad,0,1,1,Rs. 15.43,1,0.7715,Rs. 16.2015,2019-01-25,15:46,Credit card,15.43,4.761904762,0.7715,6.1,2019,1,25,2235,1,16.2015
584-86-7256,Faisalabad,0,1,5,Rs. 34.56,7,12.096,Rs. 254.016,2019-11-03,16:07,Credit card,241.92,4.761904762,12.096,7.3,2019,11,3,1953,1,254.016
831-64-0259,Lahore,1,0,1,Rs. 39.75,5,9.9375,Rs. 208.6875,2019-02-22,10:43,Easypaisa,198.75,4.761904762,9.9375,9.6,2019,2,22,2207,1,208.6875
489-82-1237,Lahore,1,0,0,Rs. 93.88,7,32.858,Rs. 690.018,2019-05-01,11:51,Credit card,657.16,4.761904762,32.858,7.3,2019,5,1,2139,1,690.018
263-87-5680,Faisalabad,0,0,4,Rs. 28.53,10,14.265,Rs. 299.565,2019-03-18,17:38,Easypaisa,285.3,4.761904762,14.265,7.8,2019,3,18,2183,1,299.565
816-72-8853,Lahore,0,0,5,Rs. 27.93,5,6.9825,Rs. 146.6325,2019-01-29,15:48,Cash on Delivery,139.65,4.761904762,6.9825,5.9,2019,1,29,2231,1,146.6325
549-23-9016,Faisalabad,0,0,2,Rs. 14.87,2,1.487,Rs. 31.227,2019-02-13,18:15,Credit card,29.74,4.761904762,1.487,8.9,2019,2,13,2216,1,31.227
410-67-1709,Lahore,0,0,1,Rs. 63.88,8,25.552,Rs. 536.592,2019-01-20,17:48,Easypaisa,511.04,4.761904762,25.552,9.9,2019,1,20,2240,1,536.592
665-32-9167,Lahore,0,0,3,Rs. 36.26,2,3.626,Rs. 76.146,2019-10-01,17:15,Credit card,72.52,4.761904762,3.626,7.2,2019,10,1,1986,1,76.146
257-60-7754,Lahore,1,0,0,Rs. 50.23,4,10.046,Rs. 210.966,2019-08-01,17:12,Cash on Delivery,200.92,4.761904762,10.046,9.0,2019,8,1,2047,1,210.966
129-29-8530,Lahore,0,1,5,Rs. 62.62,5,15.655,Rs. 328.755,2019-10-03,19:15,Easypaisa,313.1,4.761904762,15.655,7.0,2019,10,3,1984,1,328.755
727-17-0390,Lahore,1,0,2,Rs. 63.61,5,15.9025,Rs. 333.9525,2019-03-16,12:43,Easypaisa,318.05,4.761904762,15.9025,4.8,2019,3,16,2185,1,333.9525
563-47-4072,Lahore,1,0,3,Rs. 55.81,6,16.743,Rs. 351.603,2019-01-22,11:52,Cash on Delivery,334.86,4.761904762,16.743,9.9,2019,1,22,2238,1,351.603
290-68-2984,Lahore,1,1,4,Rs. 23.75,4,4.75,Rs. 99.75,2019-03-16,11:22,Cash on Delivery,95.0,4.761904762,4.75,5.2,2019,3,16,2185,1,99.75
439-54-7422,Lahore,1,0,0,Rs. 51.19,4,10.238,Rs. 214.998,2019-03-18,17:15,Credit card,204.76,4.761904762,10.238,4.7,2019,3,18,2183,1,214.998
457-13-1708,Lahore,0,1,1,Rs. 65.23,10,32.615,Rs. 684.915,2019-08-01,19:07,Credit card,652.3,4.761904762,32.615,5.2,2019,8,1,2047,1,684.915
343-61-3544,Lahore,0,1,5,Rs. 26.67,10,13.335,Rs. 280.035,2019-01-29,11:48,Cash on Delivery,266.7,4.761904762,13.335,8.6,2019,1,29,2231,1,280.035
852-62-7105,Lahore,1,0,1,Rs. 83.25,10,41.625,Rs. 874.125,2019-12-01,11:25,Credit card,832.5,4.761904762,41.625,4.4,2019,12,1,1925,1,874.125
756-49-0168,Lahore,0,1,1,Rs. 19.7,1,0.985,Rs. 20.685,2019-08-02,11:39,Easypaisa,19.7,4.761904762,0.985,9.5,2019,8,2,2046,1,20.685
114-35-5271,Lahore,1,0,0,Rs. 57.91,8,23.164,Rs. 486.444,2019-07-02,15:06,Cash on Delivery,463.28,4.761904762,23.164,8.1,2019,7,2,2077,1,486.444
655-85-5130,Lahore,0,0,1,Rs. 38.3,4,7.66,Rs. 160.86,2019-03-13,19:22,Cash on Delivery,153.2,4.761904762,7.66,5.7,2019,3,13,2188,1,160.86
421-95-9805,Lahore,1,0,0,Rs. 28.96,1,1.448,Rs. 30.408,2019-07-02,10:18,Credit card,28.96,4.761904762,1.448,6.2,2019,7,2,2077,1,30.408
744-02-5987,Lahore,0,1,4,Rs. 78.38,6,23.514,Rs. 493.794,2019-10-01,14:16,Easypaisa,470.28,4.761904762,23.514,5.8,2019,10,1,1986,1,493.794
472-15-9636,Lahore,1,1,4,Rs. 50.93,8,20.372,Rs. 427.812,2019-03-22,19:36,Easypaisa,407.44,4.761904762,20.372,9.2,2019,3,22,2179,1,427.812
608-96-3517,Lahore,0,0,1,Rs. 91.54,4,18.308,Rs. 384.468,2019-03-23,19:20,Credit card,366.16,4.761904762,18.308,4.8,2019,3,23,2178,1,384.468
704-10-4056,Faisalabad,0,1,3,Rs. 60.47,3,9.0705,Rs. 190.4805,2019-01-14,10:55,Credit card,181.41,4.761904762,9.0705,5.6,2019,1,14,2246,1,190.4805
695-09-5146,Lahore,0,0,2,Rs. 98.79,3,14.8185,Rs. 311.1885,2019-02-23,20:00,Easypaisa,296.37,4.761904762,14.8185,6.4,2019,2,23,2206,1,311.1885
880-46-5796,Lahore,0,1,5,Rs. 76.92,10,38.46,Rs. 807.66,2019-03-17,19:53,Easypaisa,769.2,4.761904762,38.46,5.6,2019,3,17,2184,1,807.66
747-58-7183,Lahore,1,1,1,Rs. 57.27,3,8.5905,Rs. 180.4005,2019-09-02,20:31,Easypaisa,171.81,4.761904762,8.5905,6.5,2019,9,2,2015,1,180.4005
325-89-4209,Lahore,0,1,2,Rs. 87.9,1,4.395,Rs. 92.295,2019-05-02,19:42,Easypaisa,87.9,4.761904762,4.395,6.7,2019,5,2,2138,1,92.295
556-72-8512,Faisalabad,1,1,4,Rs. 22.96,1,1.148,Rs. 24.108,2019-01-30,20:47,Cash on Delivery,22.96,4.761904762,1.148,4.3,2019,1,30,2230,1,24.108
568-90-5112,Faisalabad,1,1,3,Rs. 66.14,4,13.228,Rs. 277.788,2019-03-19,12:46,Credit card,264.56,4.761904762,13.228,5.6,2019,3,19,2182,1,277.788
685-64-1609,Lahore,0,0,1,Rs. 30.14,10,15.07,Rs. 316.47,2019-10-02,12:28,Easypaisa,301.4,4.761904762,15.07,9.2,2019,10,2,1985,1,316.47
418-05-0656,Lahore,1,0,1,Rs. 25.56,7,8.946,Rs. 187.866,2019-02-02,20:42,Cash on Delivery,178.92,4.761904762,8.946,7.1,2019,2,2,2227,1,187.866
756-93-1854,Faisalabad,0,0,1,Rs. 83.35,2,8.335,Rs. 175.035,2019-02-02,14:05,Credit card,166.7,4.761904762,8.335,9.5,2019,2,2,2227,1,175.035
805-86-0265,Lahore,1,1,4,Rs. 93.96,9,42.282,Rs. 887.922,2019-03-20,11:32,Cash on Delivery,845.64,4.761904762,42.282,9.8,2019,3,20,2181,1,887.922
491-38-3499,Lahore,0,1,1,Rs. 55.45,1,2.7725,Rs. 58.2225,2019-02-26,17:46,Credit card,55.45,4.761904762,2.7725,4.9,2019,2,26,2203,1,58.2225
531-80-1784,Lahore,1,1,0,Rs. 26.02,7,9.107,Rs. 191.247,2019-03-28,17:38,Cash on Delivery,182.14,4.761904762,9.107,5.1,2019,3,28,2173,1,191.247
320-32-8842,Faisalabad,0,0,2,Rs. 22.62,1,1.131,Rs. 23.751,2019-03-17,18:58,Cash on Delivery,22.62,4.761904762,1.131,6.4,2019,3,17,2184,1,23.751
276-54-0879,Lahore,1,1,5,Rs. 97.74,4,19.548,Rs. 410.508,2019-12-03,19:53,Easypaisa,390.96,4.761904762,19.548,6.4,2019,12,3,1923,1,410.508
305-14-0245,Lahore,0,0,4,Rs. 94.49,8,37.796,Rs. 793.716,2019-03-03,19:00,Easypaisa,755.92,4.761904762,37.796,7.5,2019,3,3,2198,1,793.716
336-78-2147,Faisalabad,0,1,4,Rs. 63.91,8,25.564,Rs. 536.844,2019-03-13,19:52,Credit card,511.28,4.761904762,25.564,4.6,2019,3,13,2188,1,536.844
866-70-2814,Lahore,1,0,0,Rs. 52.79,10,26.395,Rs. 554.295,2019-02-25,11:58,Easypaisa,527.9,4.761904762,26.395,10.0,2019,2,25,2204,1,554.295
318-12-0304,Lahore,1,1,1,Rs. 30.61,1,1.5305,Rs. 32.1405,2019-01-23,12:20,Easypaisa,30.61,4.761904762,1.5305,5.2,2019,1,23,2237,1,32.1405
488-25-4221,Faisalabad,0,0,2,Rs. 30.41,1,1.5205,Rs. 31.9305,2019-02-22,10:36,Credit card,30.41,4.761904762,1.5205,8.4,2019,2,22,2207,1,31.9305
867-47-1948,Faisalabad,1,0,4,Rs. 15.8,10,7.9,Rs. 165.9,2019-09-01,12:07,Cash on Delivery,158.0,4.761904762,7.9,7.8,2019,9,1,2016,1,165.9
856-22-8149,Lahore,1,0,4,Rs. 25.29,1,1.2645,Rs. 26.5545,2019-03-23,10:13,Easypaisa,25.29,4.761904762,1.2645,6.1,2019,3,23,2178,1,26.5545
349-97-8902,Lahore,0,1,2,Rs. 57.89,2,5.789,Rs. 121.569,2019-01-17,10:37,Easypaisa,115.78,4.761904762,5.789,8.9,2019,1,17,2243,1,121.569
828-61-5674,Lahore,0,1,5,Rs. 44.02,10,22.01,Rs. 462.21,2019-03-20,19:57,Credit card,440.2,4.761904762,22.01,9.6,2019,3,20,2181,1,462.21
